rede;barra;vnom_kv;utm_x;utm_y;rede_id;barra_id;
CAI  0109;B_8752;1.38E+001;-466344259;-235299956;3268;78;
CAI  0109;B_8751;1.38E+001;-466344257;-235299956;3268;79;
CAI  0109;B_8750;1.38E+001;-466342992;-235300331;3268;80;
CAI  0109;B_8749;1.38E+001;-466342988;-235300331;3268;81;
CAI  0109;B_8748;1.38E+001;-466361649;-235300975;3268;82;
CAI  0109;B_8747;1.38E+001;-466361496;-235300542;3268;83;
CAI  0109;B_8746;1.38E+001;-466359897;-235299775;3268;84;
CAI  0109;B_8745;1.38E+001;-466361491;-235300525;3268;85;
CAI  0109;B_8744;1.38E+001;-466386023;-235288948;3268;86;
CAI  0109;B_8743;1.38E+001;-466382523;-235289794;3268;87;
CAI  0109;B_8742;1.38E+001;-466381413;-235289975;3268;88;
CAI  0109;B_8741;1.38E+001;-466324679;-235285974;3268;89;
CAI  0109;B_8740;1.38E+001;-466298269;-235283829;3268;90;
CAI  0109;B_8739;1.38E+001;-466296786;-235284218;3268;91;
CAI  0109;B_8738;1.38E+001;-466296658;-235284250;3268;92;
CAI  0109;B_8737;1.38E+001;-466363726;-235306950;3268;93;
CAI  0109;B_8736;1.38E+001;-466363724;-235306943;3268;94;
CAI  0109;B_8735;1.38E+001;-466363329;-235305799;3268;95;
CAI  0109;B_8734;1.38E+001;-466362923;-235304629;3268;96;
CAI  0109;B_8733;1.38E+001;-466364376;-235309074;3268;97;
CAI  0109;B_8732;1.38E+001;-466364801;-235310287;3268;98;
CAI  0109;B_8731;1.38E+001;-466365363;-235311918;3268;99;
CAI  0109;B_8730;1.38E+001;-466365761;-235313295;3268;100;
CAI  0109;B_8728;1.38E+001;-466379163;-235282084;3268;101;
CAI  0109;B_8727;1.38E+001;-466299505;-235292562;3268;102;
CAI  0109;B_8726;1.38E+001;-466296090;-235293591;3268;103;
CAI  0109;B_8725;1.38E+001;-466320345;-235287387;3268;104;
CAI  0109;B_8724;1.38E+001;-466351443;-235277621;3268;105;
CAI  0109;B_8723;1.38E+001;-466352397;-235277339;3268;106;
CAI  0109;B_8722;1.38E+001;-466291768;-235294764;3268;107;
CAI  0109;B_8721;1.38E+001;-466290343;-235295286;3268;108;
CAI  0109;B_8720;1.38E+001;-466311201;-235285892;3268;109;
CAI  0109;B_8719;1.38E+001;-466311116;-235285650;3268;110;
CAI  0109;B_8717;1.38E+001;-466323637;-235286186;3268;111;
CAI  0109;B_8716;1.38E+001;-466323791;-235286258;3268;112;
CAI  0109;B_8715;1.38E+001;-466329165;-235284381;3268;113;
CAI  0109;B_8714;1.38E+001;-466334661;-235282729;3268;114;
CAI  0109;B_8713;1.38E+001;-466339113;-235281587;3268;115;
CAI  0109;B_8712;1.38E+001;-466339841;-235295377;3268;116;
CAI  0109;B_8711;1.38E+001;-466339811;-235295360;3268;117;
CAI  0109;B_8710;1.38E+001;-466343561;-235303492;3268;118;
CAI  0109;B_8709;1.38E+001;-466343555;-235303473;3268;119;
CAI  0109;B_8708;1.38E+001;-466344329;-235306083;3268;120;
CAI  0109;B_8707;1.38E+001;-466345323;-235309264;3268;121;
CAI  0109;B_8706;1.38E+001;-466352209;-235285688;3268;122;
CAI  0109;B_8705;1.38E+001;-466279262;-235261029;3268;123;
CAI  0109;B_8704;1.38E+001;-466277617;-235260872;3268;124;
CAI  0109;B_8703;1.38E+001;-466276380;-235260754;3268;125;
CAI  0109;B_8702;1.38E+001;-466274643;-235260589;3268;126;
CAI  0109;B_8701;1.38E+001;-466272876;-235260421;3268;127;
CAI  0109;B_8700;1.38E+001;-466283940;-235287531;3268;128;
CAI  0109;B_8699;1.38E+001;-466283384;-235287674;3268;129;
CAI  0109;B_8698;1.38E+001;-466281822;-235288142;3268;130;
CAI  0109;B_8697;1.38E+001;-466279771;-235288615;3268;131;
CAI  0109;B_8696;1.38E+001;-466277324;-235288729;3268;132;
CAI  0109;B_8695;1.38E+001;-466277722;-235289177;3268;133;
CAI  0109;B_8694;1.38E+001;-466280025;-235283529;3268;134;
CAI  0109;B_8693;1.38E+001;-466278759;-235285916;3268;135;
CAI  0109;B_8692;1.38E+001;-466281138;-235281411;3268;136;
CAI  0109;B_8691;1.38E+001;-466282104;-235279577;3268;137;
CAI  0109;B_8690;1.38E+001;-466282505;-235278813;3268;138;
CAI  0109;B_8689;1.38E+001;-466282880;-235278081;3268;139;
CAI  0109;B_8688;1.38E+001;-466283438;-235276945;3268;140;
CAI  0109;B_8687;1.38E+001;-466284167;-235275585;3268;141;
CAI  0109;B_8686;1.38E+001;-466283471;-235276881;3268;142;
CAI  0109;B_8685;1.38E+001;-466283447;-235276927;3268;143;
CAI  0109;B_8684;1.38E+001;-466279299;-235261031;3268;144;
CAI  0109;B_8683;1.38E+001;-466282405;-235261337;3268;145;
CAI  0109;B_8682;1.38E+001;-466284630;-235261531;3268;146;
CAI  0109;B_8681;1.38E+001;-466285267;-235261573;3268;147;
CAI  0109;B_8680;1.38E+001;-466285659;-235261389;3268;148;
CAI  0109;B_8679;1.38E+001;-466284759;-235287217;3268;149;
CAI  0109;B_8678;1.38E+001;-466284848;-235287297;3268;150;
CAI  0109;B_8677;1.38E+001;-466285263;-235273296;3268;151;
CAI  0109;B_8676;1.38E+001;-466285757;-235261344;3268;152;
CAI  0109;B_8675;1.38E+001;-466286359;-235259983;3268;153;
CAI  0109;B_8674;1.38E+001;-466286401;-235271566;3268;154;
CAI  0109;B_8673;1.38E+001;-466291493;-235262214;3268;155;
CAI  0109;B_8672;1.38E+001;-466289857;-235264579;3268;156;
CAI  0109;B_8671;1.38E+001;-466288817;-235266643;3268;157;
CAI  0109;B_8670;1.38E+001;-466288805;-235266667;3268;158;
CAI  0109;B_8669;1.38E+001;-466288517;-235267121;3268;159;
CAI  0109;B_8668;1.38E+001;-466287395;-235269250;3268;160;
CAI  0109;B_8667;1.38E+001;-466287369;-235269300;3268;161;
CAI  0109;B_8666;1.38E+001;-466285932;-235271934;3268;162;
CAI  0109;B_8665;1.38E+001;-466295080;-235268812;3268;163;
CAI  0109;B_8664;1.38E+001;-466290026;-235270356;3268;164;
CAI  0109;B_8663;1.38E+001;-466289051;-235270727;3268;165;
CAI  0109;B_8662;1.38E+001;-466286534;-235271471;3268;166;
CAI  0109;B_8661;1.38E+001;-466286513;-235271477;3268;167;
CAI  0109;B_8660;1.38E+001;-466287723;-235286562;3268;168;
CAI  0109;B_8659;1.38E+001;-466288426;-235286381;3268;169;
CAI  0109;B_8658;1.38E+001;-466289605;-235286079;3268;170;
CAI  0109;B_8657;1.38E+001;-466291048;-235285721;3268;171;
CAI  0109;B_8656;1.38E+001;-466290551;-235262973;3268;172;
CAI  0109;B_8655;1.38E+001;-466290641;-235263052;3268;173;
CAI  0109;B_8654;1.38E+001;-466290819;-235263214;3268;174;
CAI  0109;B_8653;1.38E+001;-466291165;-235293171;3268;175;
CAI  0109;B_8652;1.38E+001;-466291595;-235294361;3268;176;
CAI  0109;B_8651;1.38E+001;-466292067;-235294654;3268;177;
CAI  0109;B_8650;1.38E+001;-466292023;-235286977;3268;178;
CAI  0109;B_8649;1.38E+001;-466292801;-235285386;3268;179;
CAI  0109;B_8648;1.38E+001;-466291118;-235293041;3268;180;
CAI  0109;B_8647;1.38E+001;-466290730;-235291938;3268;181;
CAI  0109;B_8646;1.38E+001;-466291205;-235289147;3268;182;
CAI  0109;B_8645;1.38E+001;-466291773;-235286915;3268;183;
CAI  0109;B_8644;1.38E+001;-466292000;-235285452;3268;184;
CAI  0109;B_8643;1.38E+001;-466291887;-235269623;3268;185;
CAI  0109;B_8642;1.38E+001;-466291976;-235269704;3268;186;
CAI  0109;B_8641;1.38E+001;-466292521;-235284306;3268;187;
CAI  0109;B_8640;1.38E+001;-466292255;-235284472;3268;188;
CAI  0109;B_8639;1.38E+001;-466292555;-235283272;3268;189;
CAI  0109;B_8638;1.38E+001;-466292550;-235283291;3268;190;
CAI  0109;B_8637;1.38E+001;-466293332;-235281606;3268;191;
CAI  0109;B_8636;1.38E+001;-466292999;-235281487;3268;192;
CAI  0109;B_8635;1.38E+001;-466294891;-235275724;3268;193;
CAI  0109;B_8634;1.38E+001;-466293848;-235278534;3268;194;
CAI  0109;B_8633;1.38E+001;-466296643;-235284256;3268;195;
CAI  0109;B_8632;1.38E+001;-466294219;-235285100;3268;196;
CAI  0109;B_8631;1.38E+001;-466294518;-235276459;3268;197;
CAI  0109;B_8630;1.38E+001;-466294607;-235276539;3268;198;
CAI  0109;B_8629;1.38E+001;-466298412;-235283791;3268;199;
CAI  0109;B_8628;1.38E+001;-466299490;-235283045;3268;200;
CAI  0109;B_8627;1.38E+001;-466302201;-235282897;3268;201;
CAI  0109;B_8626;1.38E+001;-466299763;-235283437;3268;202;
CAI  0109;B_8625;1.38E+001;-466299713;-235283450;3268;203;
CAI  0109;B_8624;1.38E+001;-466304970;-235290970;3268;204;
CAI  0109;B_8623;1.38E+001;-466303213;-235291529;3268;205;
CAI  0109;B_8622;1.38E+001;-466301653;-235291998;3268;206;
CAI  0109;B_8621;1.38E+001;-466311704;-235289002;3268;207;
CAI  0109;B_8620;1.38E+001;-466310337;-235289377;3268;208;
CAI  0109;B_8619;1.38E+001;-466309069;-235289752;3268;209;
CAI  0109;B_8618;1.38E+001;-466307234;-235290306;3268;210;
CAI  0109;B_8617;1.38E+001;-466307215;-235290314;3268;211;
CAI  0109;B_8616;1.38E+001;-466311288;-235286306;3268;212;
CAI  0109;B_8615;1.38E+001;-466311378;-235286387;3268;213;
CAI  0109;B_8614;1.38E+001;-466315201;-235286799;3268;214;
CAI  0109;B_8613;1.38E+001;-466311890;-235287188;3268;215;
CAI  0109;B_8612;1.38E+001;-466311978;-235287374;3268;216;
CAI  0109;B_8611;1.38E+001;-466312282;-235288274;3268;217;
CAI  0109;B_8610;1.38E+001;-466317438;-235284617;3268;218;
CAI  0109;B_8609;1.38E+001;-466317358;-235283208;3268;219;
CAI  0109;B_8608;1.38E+001;-466317526;-235284697;3268;220;
CAI  0109;B_8607;1.38E+001;-466318659;-235286902;3268;221;
CAI  0109;B_8606;1.38E+001;-466317638;-235285779;3268;222;
CAI  0109;B_8605;1.38E+001;-466320373;-235286481;3268;223;
CAI  0109;B_8604;1.38E+001;-466321663;-235285837;3268;224;
CAI  0109;B_8603;1.38E+001;-466322229;-235286725;3268;225;
CAI  0109;B_8602;1.38E+001;-466324699;-235285969;3268;226;
CAI  0109;B_8601;1.38E+001;-466325567;-235285691;3268;227;
CAI  0109;B_8600;1.38E+001;-466325547;-235285698;3268;228;
CAI  0109;B_8599;1.38E+001;-466329067;-235284496;3268;229;
CAI  0109;B_8598;1.38E+001;-466327595;-235285044;3268;230;
CAI  0109;B_8597;1.38E+001;-466335813;-235282519;3268;231;
CAI  0109;B_8596;1.38E+001;-466334838;-235282890;3268;232;
CAI  0109;B_8595;1.38E+001;-466332986;-235283452;3268;233;
CAI  0109;B_8594;1.38E+001;-466330620;-235284109;3268;234;
CAI  0109;B_8593;1.38E+001;-466334959;-235279385;3268;235;
CAI  0109;B_8592;1.38E+001;-466335959;-235277931;3268;236;
CAI  0109;B_8590;1.38E+001;-466335159;-235279348;3268;237;
CAI  0109;B_8589;1.38E+001;-466336872;-235280973;3268;238;
CAI  0109;B_8588;1.38E+001;-466336463;-235279622;3268;239;
CAI  0109;B_8587;1.38E+001;-466337919;-235281993;3268;240;
CAI  0109;B_8586;1.38E+001;-466337383;-235282683;3268;241;
CAI  0109;B_8585;1.38E+001;-466337082;-235282054;3268;242;
CAI  0109;B_8584;1.38E+001;-466338198;-235285202;3268;243;
CAI  0109;B_8583;1.38E+001;-466337695;-235283692;3268;244;
CAI  0109;B_8582;1.38E+001;-466337688;-235283673;3268;245;
CAI  0109;B_8581;1.38E+001;-466338504;-235286193;3268;246;
CAI  0109;B_8580;1.38E+001;-466338833;-235287045;3268;247;
CAI  0109;B_8579;1.38E+001;-466338709;-235286913;3268;248;
CAI  0109;B_8578;1.38E+001;-466339780;-235290864;3268;249;
CAI  0109;B_8577;1.38E+001;-466339767;-235290816;3268;250;
CAI  0109;B_8576;1.38E+001;-466339504;-235289656;3268;251;
CAI  0109;B_8575;1.38E+001;-466339205;-235288333;3268;252;
CAI  0109;B_8574;1.38E+001;-466340383;-235292860;3268;253;
CAI  0109;B_8573;1.38E+001;-466340961;-235294836;3268;254;
CAI  0109;B_8572;1.38E+001;-466341397;-235296273;3268;255;
CAI  0109;B_8571;1.38E+001;-466340678;-235289361;3268;256;
CAI  0109;B_8570;1.38E+001;-466339988;-235289668;3268;257;
CAI  0109;B_8569;1.38E+001;-466339133;-235281581;3268;258;
CAI  0109;B_8568;1.38E+001;-466341278;-235280836;3268;259;
CAI  0109;B_8567;1.38E+001;-466342747;-235300729;3268;260;
CAI  0109;B_8566;1.38E+001;-466342187;-235298887;3268;261;
CAI  0109;B_8565;1.38E+001;-466358365;-235296220;3268;262;
CAI  0109;B_8564;1.38E+001;-466359826;-235295656;3268;263;
CAI  0109;B_8563;1.38E+001;-466343043;-235280194;3268;264;
CAI  0109;B_8562;1.38E+001;-466343133;-235280275;3268;265;
CAI  0109;B_8561;1.38E+001;-466343480;-235304427;3268;266;
CAI  0109;B_8560;1.38E+001;-466343569;-235304506;3268;267;
CAI  0109;B_8559;1.38E+001;-466343657;-235304588;3268;268;
CAI  0109;B_8558;1.38E+001;-466343747;-235304668;3268;269;
CAI  0109;B_8557;1.38E+001;-466343925;-235304829;3268;270;
CAI  0109;B_8556;1.38E+001;-466344122;-235288220;3268;271;
CAI  0109;B_8555;1.38E+001;-466345962;-235279431;3268;272;
CAI  0109;B_8554;1.38E+001;-466344205;-235279902;3268;273;
CAI  0109;B_8553;1.38E+001;-466340697;-235289352;3268;274;
CAI  0109;B_8552;1.38E+001;-466342259;-235288952;3268;275;
CAI  0109;B_8551;1.38E+001;-466344209;-235288300;3268;276;
CAI  0109;B_8550;1.38E+001;-466344555;-235307450;3268;277;
CAI  0109;B_8549;1.38E+001;-466344645;-235307529;3268;278;
CAI  0109;B_8548;1.38E+001;-466345109;-235281699;3268;279;
CAI  0109;B_8547;1.38E+001;-466345094;-235281648;3268;280;
CAI  0109;B_8546;1.38E+001;-466345526;-235283722;3268;281;
CAI  0109;B_8545;1.38E+001;-466345721;-235283679;3268;282;
CAI  0109;B_8544;1.38E+001;-466346037;-235284677;3268;283;
CAI  0109;B_8543;1.38E+001;-466346126;-235284758;3268;284;
CAI  0109;B_8542;1.38E+001;-466346330;-235285388;3268;285;
CAI  0109;B_8541;1.38E+001;-466346534;-235286109;3268;286;
CAI  0109;B_8540;1.38E+001;-466346340;-235285427;3268;287;
CAI  0109;B_8539;1.38E+001;-466346334;-235285409;3268;288;
CAI  0109;B_8538;1.38E+001;-466350355;-235286249;3268;289;
CAI  0109;B_8537;1.38E+001;-466348991;-235286715;3268;290;
CAI  0109;B_8536;1.38E+001;-466346908;-235287350;3268;291;
CAI  0109;B_8535;1.38E+001;-466347213;-235288471;3268;292;
CAI  0109;B_8534;1.38E+001;-466347044;-235287729;3268;293;
CAI  0109;B_8533;1.38E+001;-466344315;-235288263;3268;294;
CAI  0109;B_8532;1.38E+001;-466346551;-235287463;3268;295;
CAI  0109;B_8531;1.38E+001;-466346844;-235287370;3268;296;
CAI  0109;B_8530;1.38E+001;-466347034;-235279060;3268;297;
CAI  0109;B_8529;1.38E+001;-466347245;-235288604;3268;298;
CAI  0109;B_8528;1.38E+001;-466347253;-235288629;3268;299;
CAI  0109;B_8527;1.38E+001;-466348172;-235291781;3268;300;
CAI  0109;B_8526;1.38E+001;-466349396;-235295741;3268;301;
CAI  0109;B_8525;1.38E+001;-466347530;-235278793;3268;302;
CAI  0109;B_8524;1.38E+001;-466347611;-235278840;3268;303;
CAI  0109;B_8523;1.38E+001;-466347671;-235290079;3268;304;
CAI  0109;B_8522;1.38E+001;-466347759;-235290159;3268;305;
CAI  0109;B_8521;1.38E+001;-466348897;-235294220;3268;306;
CAI  0109;B_8520;1.38E+001;-466348986;-235294300;3268;307;
CAI  0109;B_8519;1.38E+001;-466350225;-235278050;3268;308;
CAI  0109;B_8518;1.38E+001;-466348453;-235278575;3268;309;
CAI  0109;B_8517;1.38E+001;-466350213;-235277992;3268;310;
CAI  0109;B_8516;1.38E+001;-466351488;-235297895;3268;311;
CAI  0109;B_8515;1.38E+001;-466351578;-235297984;3268;312;
CAI  0109;B_8514;1.38E+001;-466354613;-235297050;3268;313;
CAI  0109;B_8513;1.38E+001;-466354701;-235297138;3268;314;
CAI  0109;B_8511;1.38E+001;-466359270;-235293670;3268;315;
CAI  0109;B_8510;1.38E+001;-466359563;-235294370;3268;316;
CAI  0109;B_8509;1.38E+001;-466359874;-235295639;3268;317;
CAI  0109;B_8508;1.38E+001;-466361963;-235301825;3268;318;
CAI  0109;B_8507;1.38E+001;-466362413;-235303009;3268;319;
CAI  0109;B_8506;1.38E+001;-466367509;-235293764;3268;320;
CAI  0109;B_8505;1.38E+001;-466366951;-235293906;3268;321;
CAI  0109;B_8504;1.38E+001;-466363683;-235294667;3268;322;
CAI  0109;B_8503;1.38E+001;-466365643;-235294134;3268;323;
CAI  0109;B_8502;1.38E+001;-466365733;-235294215;3268;324;
CAI  0109;B_8501;1.38E+001;-466367774;-235285073;3268;325;
CAI  0109;B_8500;1.38E+001;-466367061;-235283708;3268;326;
CAI  0109;B_8498;1.38E+001;-466367400;-235292577;3268;327;
CAI  0109;B_8497;1.38E+001;-466367457;-235292800;3268;328;
CAI  0109;B_8496;1.38E+001;-466368563;-235293484;3268;329;
CAI  0109;B_8495;1.38E+001;-466369353;-235293192;3268;330;
CAI  0109;B_8494;1.38E+001;-466369443;-235293273;3268;331;
CAI  0109;B_8493;1.38E+001;-466370273;-235293054;3268;332;
CAI  0109;B_8492;1.38E+001;-466370251;-235293056;3268;333;
CAI  0109;B_8491;1.38E+001;-466370909;-235292994;3268;334;
CAI  0109;B_8490;1.38E+001;-466371595;-235293069;3268;335;
CAI  0109;B_8489;1.38E+001;-466372598;-235295046;3268;336;
CAI  0109;B_8488;1.38E+001;-466372099;-235294238;3268;337;
CAI  0109;B_8487;1.38E+001;-466372703;-235296508;3268;338;
CAI  0109;B_8486;1.38E+001;-466373122;-235296289;3268;339;
CAI  0109;B_8485;1.38E+001;-466373082;-235293785;3268;340;
CAI  0109;B_8484;1.38E+001;-466373171;-235293866;3268;341;
CAI  0109;B_8483;1.38E+001;-466371398;-235292679;3268;342;
CAI  0109;B_8482;1.38E+001;-466373218;-235292224;3268;343;
CAI  0109;B_8481;1.38E+001;-466379887;-235290454;3268;344;
CAI  0109;B_8480;1.38E+001;-466376958;-235291206;3268;345;
CAI  0109;B_8479;1.38E+001;-466375009;-235299897;3268;346;
CAI  0109;B_8478;1.38E+001;-466373413;-235296860;3268;347;
CAI  0109;B_8477;1.38E+001;-466373404;-235296843;3268;348;
CAI  0109;B_8476;1.38E+001;-466374115;-235298109;3268;349;
CAI  0109;B_8475;1.38E+001;-466374204;-235298189;3268;350;
CAI  0109;B_8474;1.38E+001;-466375523;-235301074;3268;351;
CAI  0109;B_8473;1.38E+001;-466375612;-235301154;3268;352;
CAI  0109;B_8472;1.38E+001;-466376113;-235302142;3268;353;
CAI  0109;B_8471;1.38E+001;-466377447;-235304506;3268;354;
CAI  0109;B_8470;1.38E+001;-466377025;-235304273;3268;355;
CAI  0109;B_8469;1.38E+001;-466377238;-235304199;3268;356;
CAI  0109;B_8468;1.38E+001;-466377672;-235304949;3268;357;
CAI  0109;B_8467;1.38E+001;-466377741;-235305672;3268;358;
CAI  0109;B_8466;1.38E+001;-466378099;-235303485;3268;359;
CAI  0109;B_8465;1.38E+001;-466378188;-235303566;3268;360;
CAI  0109;B_8464;1.38E+001;-466378133;-235306194;3268;361;
CAI  0109;B_8463;1.38E+001;-466377954;-235305600;3268;362;
CAI  0109;B_8462;1.38E+001;-466378280;-235306271;3268;363;
CAI  0109;B_8461;1.38E+001;-466379062;-235307856;3268;364;
CAI  0109;B_8459;1.38E+001;-466378894;-235282164;3268;365;
CAI  0109;B_8458;1.38E+001;-466379629;-235284686;3268;366;
CAI  0109;B_8457;1.38E+001;-466379719;-235284766;3268;367;
CAI  0109;B_8456;1.38E+001;-466380734;-235287645;3268;368;
CAI  0109;B_8455;1.38E+001;-466380938;-235288617;3268;369;
CAI  0109;B_8454;1.38E+001;-466381651;-235290525;3268;370;
CAI  0109;B_8453;1.38E+001;-466381450;-235290166;3268;371;
CAI  0109;B_8452;1.38E+001;-466380942;-235288637;3268;372;
CAI  0109;B_8451;1.38E+001;-466381350;-235289987;3268;373;
CAI  0109;B_8450;1.38E+001;-466382070;-235291750;3268;374;
CAI  0109;B_8449;1.38E+001;-466382063;-235291731;3268;375;
CAI  0109;B_8448;1.38E+001;-466382961;-235293985;3268;376;
CAI  0109;B_8447;1.38E+001;-466382362;-235292595;3268;377;
CAI  0109;B_8446;1.38E+001;-466384776;-235289147;3268;378;
CAI  0109;B_8445;1.38E+001;-466384867;-235289227;3268;379;
CAI  0109;Bmi_3523;1.38E+001;-466386037;-235288948;3268;380;
CAI  0108;Bmi_3510;1.38E+001;-466398091;-235289772;3266;381;
CAI  0108;Bmi_3507;1.38E+001;-466398075;-235289772;3266;382;
CAI  0108;Bmi_3502;1.38E+001;-466385603;-235313267;3266;383;
CAI  0108;Bmi_3501;1.38E+001;-466385586;-235313267;3266;384;
CAI  0108;Bmi_3497;1.38E+001;-466396599;-235274520;3266;385;
CAI  0108;Bmi_3495;1.38E+001;-466386032;-235288948;3266;386;
CAI  0108;Bmi_3493;1.38E+001;-466355954;-235316229;3266;387;
CAI  0108;Bmi_3491;1.38E+001;-466356597;-235316096;3266;388;
CAI  0108;Bmi_3489;1.38E+001;-466376163;-235335234;3266;389;
CAI  0108;Bmi_3487;1.38E+001;-466377438;-235333254;3266;390;
CAI  0108;Bmi_3485;1.38E+001;-466380230;-235329356;3266;391;
CAI  0108;Bmi_3483;1.38E+001;-466381990;-235325971;3266;392;
CAI  0108;Bmi_3481;1.38E+001;-466384794;-235324510;3266;393;
CAI  0108;Bmi_3479;1.38E+001;-466385121;-235320416;3266;394;
CAI  0108;Bmi_3477;1.38E+001;-466388395;-235316402;3266;395;
CAI  0108;Bmi_3475;1.38E+001;-466389394;-235313037;3266;396;
CAI  0108;Bmi_3473;1.38E+001;-466391259;-235309517;3266;397;
CAI  0108;Bmi_3471;1.38E+001;-466392091;-235307863;3266;398;
CAI  0108;Bmi_3469;1.38E+001;-466393904;-235305994;3266;399;
CAI  0108;Bmi_3467;1.38E+001;-466395542;-235315222;3266;400;
CAI  0108;Bmi_3465;1.38E+001;-466396042;-235314158;3266;401;
CAI  0108;Bmi_3463;1.38E+001;-466397188;-235312133;3266;402;
CAI  0108;Bmi_3461;1.38E+001;-466397951;-235297131;3266;403;
CAI  0108;Bmi_3459;1.38E+001;-466398280;-235296594;3266;404;
CAI  0108;Bmi_3457;1.38E+001;-466399425;-235294620;3266;405;
CAI  0108;Bmi_3455;1.38E+001;-466399926;-235307099;3266;406;
CAI  0108;Bmi_3453;1.38E+001;-466402625;-235302081;3266;407;
CAI  0108;Bmi_3451;1.38E+001;-466403954;-235299669;3266;408;
CAI  0108;Bmi_3449;1.38E+001;-466405130;-235291933;3266;409;
CAI  0108;Bmi_3398;1.38E+001;-466391363;-235308799;3266;410;
CAI  0108;Bmi_3395;1.38E+001;-466391347;-235308799;3266;411;
CAI  0108;Bmi_3394;1.38E+001;-466391375;-235308799;3266;412;
CAI  0108;Bmi_3392;1.38E+001;-466391384;-235308799;3266;413;
CAI  0108;Bmi_3384;1.38E+001;-466387947;-235314922;3266;414;
CAI  0108;Bmi_3382;1.38E+001;-466387905;-235314922;3266;415;
CAI  0108;Bmi_3380;1.38E+001;-466387924;-235314922;3266;416;
CAI  0108;Bmi_3378;1.38E+001;-466387937;-235314922;3266;417;
CAI  0108;Bmi_3375;1.38E+001;-466401570;-235290239;3266;418;
CAI  0108;Bmi_3371;1.38E+001;-466401601;-235290239;3266;419;
CAI  0108;Bmi_3368;1.38E+001;-466401626;-235290239;3266;420;
CAI  0108;Bmi_3366;1.38E+001;-466401623;-235290166;3266;421;
CAI  0108;Bmi_3360;1.38E+001;-466401523;-235290239;3266;422;
CAI  0108;Bmi_3354;1.38E+001;-466398319;-235321511;3266;423;
CAI  0108;Bmi_3349;1.38E+001;-466398305;-235321412;3266;424;
CAI  0108;B_790;1.38E+001;-466254782;-235254272;3266;425;
CAI  0108;B_789;1.38E+001;-466259270;-235255363;3266;426;
CAI  0108;B_788;1.38E+001;-466254951;-235254315;3266;427;
CAI  0108;B_787;1.38E+001;-466251238;-235254138;3266;428;
CAI  0108;B_786;1.38E+001;-466241151;-235254423;3266;429;
CAI  0108;B_785;1.38E+001;-466232050;-235254791;3266;430;
CAI  0108;B_784;1.38E+001;-466240963;-235254429;3266;431;
CAI  0108;B_783;1.38E+001;-466231954;-235254708;3266;432;
CAI  0108;B_782;1.38E+001;-466231513;-235249375;3266;433;
CAI  0108;B_781;1.38E+001;-466231517;-235249214;3266;434;
CAI  0108;B_780;1.38E+001;-466231823;-235243871;3266;435;
CAI  0108;B_778;1.38E+001;-466231734;-235243766;3266;436;
CAI  0108;B_777;1.38E+001;-466398241;-235321697;3266;437;
CAI  0108;B_776;1.38E+001;-466398405;-235321606;3266;438;
CAI  0108;B_775;1.38E+001;-466398321;-235321511;3266;439;
CAI  0108;B_774;1.38E+001;-466398169;-235321311;3266;440;
CAI  0108;B_773;1.38E+001;-466398305;-235321412;3266;441;
CAI  0108;B_772;1.38E+001;-466355954;-235316229;3266;442;
CAI  0108;B_771;1.38E+001;-466356597;-235316096;3266;443;
CAI  0108;B_770;1.38E+001;-466356284;-235316313;3266;444;
CAI  0108;B_769;1.38E+001;-466356201;-235316333;3266;445;
CAI  0108;B_768;1.38E+001;-466382347;-235324836;3266;446;
CAI  0108;B_767;1.38E+001;-466379522;-235329945;3266;447;
CAI  0108;B_766;1.38E+001;-466378612;-235331019;3266;448;
CAI  0108;B_765;1.38E+001;-466374770;-235336638;3266;449;
CAI  0108;B_764;1.38E+001;-466373174;-235338929;3266;450;
CAI  0108;B_763;1.38E+001;-466376157;-235335234;3266;451;
CAI  0108;B_762;1.38E+001;-466373325;-235339034;3266;452;
CAI  0108;B_761;1.38E+001;-466377438;-235333254;3266;453;
CAI  0108;B_760;1.38E+001;-466377449;-235333238;3266;454;
CAI  0108;B_759;1.38E+001;-466380230;-235329356;3266;455;
CAI  0108;B_758;1.38E+001;-466380216;-235329373;3266;456;
CAI  0108;B_757;1.38E+001;-466387899;-235314922;3266;457;
CAI  0108;B_756;1.38E+001;-466387804;-235315029;3266;458;
CAI  0108;B_755;1.38E+001;-466383429;-235322916;3266;459;
CAI  0108;B_754;1.38E+001;-466383292;-235323164;3266;460;
CAI  0108;B_753;1.38E+001;-466384794;-235324510;3266;461;
CAI  0108;B_752;1.38E+001;-466384779;-235324496;3266;462;
CAI  0108;B_751;1.38E+001;-466385121;-235320416;3266;463;
CAI  0108;B_750;1.38E+001;-466385109;-235320433;3266;464;
CAI  0108;B_749;1.38E+001;-466382005;-235325971;3266;465;
CAI  0108;B_748;1.38E+001;-466378698;-235331063;3266;466;
CAI  0108;B_747;1.38E+001;-466379613;-235330006;3266;467;
CAI  0108;B_746;1.38E+001;-466387954;-235314809;3266;468;
CAI  0108;B_745;1.38E+001;-466388395;-235316402;3266;469;
CAI  0108;B_744;1.38E+001;-466388403;-235316388;3266;470;
CAI  0108;B_743;1.38E+001;-466397796;-235321370;3266;471;
CAI  0108;B_742;1.38E+001;-466393844;-235318715;3266;472;
CAI  0108;B_741;1.38E+001;-466388146;-235314886;3266;473;
