
LINE-GROUND and LINE-LINE VOLTAGES BY BUS & NODE

Bus  Node    VLN (kV)   Angle      pu     Base kV    Node-Node   VLL (kV)  Angle      pu

   - 3       7,4601 /_   85,2         0     0,000        3-1     12,922 /_  115,1         0
   - 4    0,0055942 /_ -133,8         0     0,000
466  1       7,3936 /_  -36,5         0     0,000        1-2     12,798 /_   -6,5         0
   - 2       7,3851 /_ -156,4         0     0,000        2-3     12,796 /_ -126,4         0
   - 3       7,3917 /_   83,6         0     0,000        3-1     12,807 /_  113,6         0
451  1       7,3964 /_  -36,4         0     0,000        1-2     12,802 /_   -6,5         0
   - 2       7,3879 /_ -156,4         0     0,000        2-3     12,801 /_ -126,4         0
   - 3       7,3945 /_   83,6         0     0,000        3-1     12,812 /_  113,6         0
754  1       7,4068 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3983 /_ -156,4         0     0,000        2-3     12,819 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
1649 1       7,3744 /_  -36,7         0     0,000        1-2     12,774 /_   -6,6         0
   - 2       7,3854 /_ -156,6         0     0,000        2-3     12,791 /_ -126,5         0
   - 3        7,385 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
1645 1       7,3744 /_  -36,7         0     0,000        1-2     12,774 /_   -6,6         0
   - 2       7,3854 /_ -156,6         0     0,000        2-3     12,791 /_ -126,5         0
   - 3        7,385 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
1644 1       7,3744 /_  -36,7         0     0,000        1-2     12,774 /_   -6,6         0
   - 2       7,3854 /_ -156,6         0     0,000        2-3     12,791 /_ -126,5         0
   - 3        7,385 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
1516 1       7,3757 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3866 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3863 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022467 /_   19,4         0     0,000
1462 1       7,3756 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3865 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3863 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022651 /_   19,8         0     0,000
1434 1       7,3757 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3866 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3863 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
1732 1       7,3686 /_  -36,7         0     0,000        1-2     12,764 /_   -6,6         0
   - 2       7,3796 /_ -156,6         0     0,000        2-3     12,781 /_ -126,6         0
   - 3       7,3793 /_   83,4         0     0,000        3-1     12,782 /_  113,3         0
3242 1       7,4599 /_  -34,9         0     0,000        1-2     12,916 /_   -4,9         0
   - 2       7,4532 /_ -154,9         0     0,000        2-3     12,914 /_ -124,8         0
   - 3       7,4599 /_   85,2         0     0,000        3-1     12,921 /_  115,1         0
   - 4    0,0067036 /_ -133,4         0     0,000
3244 1         7,46 /_  -34,9         0     0,000        1-2     12,916 /_   -4,9         0
   - 2       7,4533 /_ -154,9         0     0,000        2-3     12,914 /_ -124,8         0
   - 3         7,46 /_   85,2         0     0,000        3-1     12,921 /_  115,1         0
3238 1       7,4601 /_  -34,9         0     0,000        1-2     12,917 /_   -4,9         0
   - 2       7,4535 /_ -154,9         0     0,000
467  1       7,3932 /_  -36,5         0     0,000        1-2     12,797 /_   -6,5         0
   - 2       7,3847 /_ -156,4         0     0,000        2-3     12,795 /_ -126,4         0
   - 3       7,3913 /_   83,6         0     0,000        3-1     12,806 /_  113,6         0
456  1       7,3936 /_  -36,5         0     0,000        1-2     12,798 /_   -6,5         0
   - 2       7,3851 /_ -156,4         0     0,000        2-3     12,796 /_ -126,4         0
   - 3       7,3917 /_   83,6         0     0,000        3-1     12,807 /_  113,6         0
454  1       7,3936 /_  -36,5         0     0,000        1-2     12,798 /_   -6,5         0
   - 2       7,3851 /_ -156,4         0     0,000        2-3     12,796 /_ -126,4         0
   - 3       7,3917 /_   83,6         0     0,000        3-1     12,807 /_  113,6         0
743  1       7,4067 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3983 /_ -156,4         0     0,000        2-3     12,819 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
1648 1       7,3744 /_  -36,7         0     0,000        1-2     12,774 /_   -6,6         0
   - 2       7,3854 /_ -156,6         0     0,000        2-3     12,791 /_ -126,5         0
   - 3        7,385 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
   - 4     0,022751 /_   19,8         0     0,000
1653 1       7,3744 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3853 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3849 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
1515 1       7,3757 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3866 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3863 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022467 /_   19,4         0     0,000
1463 1       7,3756 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3865 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3862 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022651 /_   19,8         0     0,000
1423 1       7,3757 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3866 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3863 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
1742 1       7,3684 /_  -36,7         0     0,000        1-2     12,763 /_   -6,6         0
   - 2       7,3794 /_ -156,6         0     0,000        2-3      12,78 /_ -126,6         0
   - 3       7,3791 /_   83,4         0     0,000        3-1     12,782 /_  113,3         0
3246 1       7,4598 /_  -34,9         0     0,000        1-2     12,916 /_   -4,9         0
   - 2       7,4532 /_ -154,9         0     0,000        2-3     12,914 /_ -124,8         0
   - 3       7,4598 /_   85,1         0     0,000        3-1     12,921 /_  115,1         0
   - 4    0,0036441 /_    6,2         0     0,000
3237 1       7,4601 /_  -34,9         0     0,000        1-2     12,917 /_   -4,9         0
   - 2       7,4535 /_ -154,9         0     0,000
474  1        7,391 /_  -36,5         0     0,000        1-2     12,793 /_   -6,5         0
   - 2       7,3825 /_ -156,5         0     0,000        2-3     12,791 /_ -126,4         0
   - 3       7,3891 /_   83,6         0     0,000        3-1     12,802 /_  113,5         0
455  1       7,3936 /_  -36,5         0     0,000        1-2     12,798 /_   -6,5         0
   - 2       7,3851 /_ -156,4         0     0,000        2-3     12,796 /_ -126,4         0
   - 3       7,3917 /_   83,6         0     0,000        3-1     12,807 /_  113,6         0
453  1       7,3936 /_  -36,5         0     0,000        1-2     12,798 /_   -6,5         0
   - 2       7,3851 /_ -156,4         0     0,000        2-3     12,796 /_ -126,4         0
   - 3       7,3917 /_   83,6         0     0,000        3-1     12,807 /_  113,6         0
742  1       7,4067 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3982 /_ -156,4         0     0,000        2-3     12,819 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
1647 1       7,3744 /_  -36,7         0     0,000        1-2     12,774 /_   -6,6         0
   - 2       7,3854 /_ -156,6         0     0,000        2-3     12,791 /_ -126,5         0
   - 3        7,385 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
1151 1       7,3744 /_  -36,7         0     0,000        1-2     12,774 /_   -6,6         0
   - 2       7,3854 /_ -156,6         0     0,000        2-3     12,791 /_ -126,5         0
   - 3        7,385 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
   - 4     0,022751 /_   19,8         0     0,000
1642 1       7,3744 /_  -36,7         0     0,000        1-2     12,774 /_   -6,6         0
   - 2       7,3853 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3        7,385 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
1652 1       7,3744 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3853 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3849 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
   - 4     0,020257 /_   22,2         0     0,000
1658 1       7,3743 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3852 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3849 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
   - 4     0,022644 /_   20,0         0     0,000
1449 1       7,3756 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3865 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3862 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022651 /_   19,8         0     0,000
1453 1       7,3756 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3865 /_ -156,5         0     0,000        2-3     12,792 /_ -126,5         0
   - 3       7,3862 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022651 /_   19,8         0     0,000
1424 1       7,3757 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3866 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3863 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
1747 1       7,3683 /_  -36,7         0     0,000        1-2     12,763 /_   -6,6         0
   - 2       7,3793 /_ -156,6         0     0,000        2-3      12,78 /_ -126,6         0
   - 3        7,379 /_   83,4         0     0,000        3-1     12,781 /_  113,3         0
3245 1       7,4598 /_  -34,9         0     0,000        1-2     12,916 /_   -4,9         0
   - 2       7,4531 /_ -154,9         0     0,000        2-3     12,914 /_ -124,8         0
   - 3       7,4598 /_   85,1         0     0,000        3-1     12,921 /_  115,1         0
   - 4    0,0036441 /_    6,2         0     0,000
475  1       7,3888 /_  -36,5         0     0,000        1-2     12,789 /_   -6,5         0
   - 2       7,3804 /_ -156,5         0     0,000        2-3     12,788 /_ -126,5         0
   - 3       7,3869 /_   83,5         0     0,000        3-1     12,799 /_  113,5         0
465  1       7,3909 /_  -36,5         0     0,000        1-2     12,793 /_   -6,5         0
   - 2       7,3825 /_ -156,5         0     0,000        2-3     12,791 /_ -126,4         0
   - 3        7,389 /_   83,6         0     0,000        3-1     12,802 /_  113,5         0
464  1       7,3909 /_  -36,5         0     0,000        1-2     12,793 /_   -6,5         0
   - 2       7,3824 /_ -156,5         0     0,000        2-3     12,791 /_ -126,4         0
   - 3        7,389 /_   83,6         0     0,000        3-1     12,802 /_  113,5         0
462  1        7,391 /_  -36,5         0     0,000        1-2     12,793 /_   -6,5         0
   - 2       7,3825 /_ -156,5         0     0,000        2-3     12,791 /_ -126,4         0
   - 3        7,389 /_   83,6         0     0,000        3-1     12,802 /_  113,5         0
741  1       7,4067 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3982 /_ -156,4         0     0,000        2-3     12,819 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
1679 1       7,3744 /_  -36,7         0     0,000        1-2     12,774 /_   -6,6         0
   - 2       7,3854 /_ -156,6         0     0,000        2-3     12,791 /_ -126,5         0
   - 3        7,385 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
   - 4        0,021 /_   19,8         0     0,000
1640 1       7,3744 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3853 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3849 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
   - 4     0,022668 /_   20,0         0     0,000
1641 1       7,3744 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3853 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3849 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
   - 4     0,020257 /_   22,2         0     0,000
1657 1       7,3743 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3852 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3849 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
   - 4     0,022644 /_   20,0         0     0,000
1651 1       7,3743 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3852 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3848 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
1452 1       7,3756 /_  -36,7         0     0,000        1-2     12,775 /_   -6,6         0
   - 2       7,3865 /_ -156,5         0     0,000        2-3     12,792 /_ -126,5         0
   - 3       7,3862 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022651 /_   19,8         0     0,000
1425 1       7,3757 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3866 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3863 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
1746 1       7,3683 /_  -36,7         0     0,000        1-2     12,763 /_   -6,6         0
   - 2       7,3793 /_ -156,6         0     0,000        2-3      12,78 /_ -126,6         0
   - 3        7,379 /_   83,4         0     0,000        3-1     12,781 /_  113,3         0
1745 1       7,3683 /_  -36,7         0     0,000        1-2     12,763 /_   -6,6         0
   - 2       7,3793 /_ -156,6         0     0,000        2-3      12,78 /_ -126,6         0
   - 3        7,379 /_   83,4         0     0,000        3-1     12,781 /_  113,3         0
1743 1        7,368 /_  -36,7         0     0,000        1-2     12,762 /_   -6,6         0
   - 2        7,379 /_ -156,6         0     0,000        2-3      12,78 /_ -126,6         0
   - 3       7,3787 /_   83,4         0     0,000        3-1     12,781 /_  113,3         0
   - 4     0,022892 /_   19,6         0     0,000
477  1       7,3885 /_  -36,5         0     0,000        1-2     12,789 /_   -6,5         0
   - 2         7,38 /_ -156,5         0     0,000        2-3     12,787 /_ -126,5         0
   - 3       7,3866 /_   83,5         0     0,000        3-1     12,798 /_  113,5         0
463  1       7,3909 /_  -36,5         0     0,000        1-2     12,793 /_   -6,5         0
   - 2       7,3824 /_ -156,5         0     0,000        2-3     12,791 /_ -126,4         0
   - 3        7,389 /_   83,6         0     0,000        3-1     12,802 /_  113,5         0
461  1        7,391 /_  -36,5         0     0,000        1-2     12,793 /_   -6,5         0
   - 2       7,3825 /_ -156,5         0     0,000        2-3     12,791 /_ -126,4         0
   - 3        7,389 /_   83,6         0     0,000        3-1     12,802 /_  113,5         0
715  1       7,4067 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3982 /_ -156,4         0     0,000        2-3     12,818 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
445  1       7,4067 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3982 /_ -156,4         0     0,000        2-3     12,819 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
444  1       7,4067 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3982 /_ -156,4         0     0,000        2-3     12,819 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
1678 1       7,3744 /_  -36,7         0     0,000        1-2     12,774 /_   -6,6         0
   - 2       7,3854 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3        7,385 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
   - 4        0,021 /_   19,8         0     0,000
1646 1       7,3744 /_  -36,7         0     0,000        1-2     12,774 /_   -6,6         0
   - 2       7,3854 /_ -156,6         0     0,000        2-3     12,791 /_ -126,5         0
   - 3        7,385 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
1639 1       7,3744 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3853 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3849 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
   - 4     0,022649 /_   20,0         0     0,000
1638 1       7,3744 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3853 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3849 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
   - 4     0,022668 /_   20,0         0     0,000
1662 1       7,3742 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3851 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3848 /_   83,5         0     0,000        3-1     12,791 /_  113,4         0
1451 1       7,3756 /_  -36,7         0     0,000        1-2     12,775 /_   -6,6         0
   - 2       7,3865 /_ -156,5         0     0,000        2-3     12,792 /_ -126,5         0
   - 3       7,3862 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022651 /_   19,8         0     0,000
1426 1       7,3757 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3866 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3863 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
1749 1       7,3683 /_  -36,7         0     0,000        1-2     12,763 /_   -6,6         0
   - 2       7,3793 /_ -156,6         0     0,000        2-3      12,78 /_ -126,6         0
   - 3        7,379 /_   83,4         0     0,000        3-1     12,781 /_  113,3         0
   - 4     0,022967 /_   19,8         0     0,000
1744 1       7,3683 /_  -36,7         0     0,000        1-2     12,763 /_   -6,6         0
   - 2       7,3793 /_ -156,6         0     0,000        2-3      12,78 /_ -126,6         0
   - 3        7,379 /_   83,4         0     0,000        3-1     12,781 /_  113,3         0
476  1       7,3885 /_  -36,5         0     0,000        1-2     12,789 /_   -6,5         0
   - 2         7,38 /_ -156,5         0     0,000        2-3     12,787 /_ -126,5         0
   - 3       7,3865 /_   83,5         0     0,000        3-1     12,798 /_  113,5         0
478  1       7,3885 /_  -36,5         0     0,000        1-2     12,789 /_   -6,5         0
   - 2         7,38 /_ -156,5         0     0,000        2-3     12,787 /_ -126,5         0
   - 3       7,3866 /_   83,5         0     0,000        3-1     12,798 /_  113,5         0
473  1       7,3882 /_  -36,5         0     0,000        1-2     12,788 /_   -6,5         0
   - 2       7,3797 /_ -156,5         0     0,000        2-3     12,786 /_ -126,5         0
   - 3       7,3862 /_   83,5         0     0,000        3-1     12,797 /_  113,5         0
714  1       7,4067 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3982 /_ -156,4         0     0,000        2-3     12,818 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
442  1       7,4067 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3982 /_ -156,4         0     0,000        2-3     12,819 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
443  1       7,4067 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3982 /_ -156,4         0     0,000        2-3     12,819 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
1637 1       7,3744 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3853 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3849 /_   83,5         0     0,000        3-1     12,792 /_  113,4         0
   - 4     0,022649 /_   20,0         0     0,000
1661 1       7,3742 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3851 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3848 /_   83,5         0     0,000        3-1     12,791 /_  113,4         0
1660 1       7,3742 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3851 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3847 /_   83,5         0     0,000        3-1     12,791 /_  113,4         0
1450 1       7,3756 /_  -36,7         0     0,000        1-2     12,775 /_   -6,6         0
   - 2       7,3865 /_ -156,5         0     0,000        2-3     12,792 /_ -126,5         0
   - 3       7,3862 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022651 /_   19,8         0     0,000
1414 1       7,3757 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3866 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3863 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
1422 1       7,3757 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3866 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3863 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022608 /_   19,8         0     0,000
1765 1       7,3676 /_  -36,7         0     0,000        1-2     12,762 /_   -6,6         0
   - 2       7,3786 /_ -156,6         0     0,000        2-3     12,779 /_ -126,6         0
   - 3       7,3783 /_   83,4         0     0,000        3-1      12,78 /_  113,3         0
   - 4     0,022891 /_   19,6         0     0,000
479  1       7,3885 /_  -36,5         0     0,000        1-2     12,789 /_   -6,5         0
   - 2         7,38 /_ -156,5         0     0,000        2-3     12,787 /_ -126,5         0
   - 3       7,3866 /_   83,5         0     0,000        3-1     12,798 /_  113,5         0
472  1       7,3868 /_  -36,5         0     0,000        1-2     12,786 /_   -6,5         0
   - 2       7,3783 /_ -156,5         0     0,000        2-3     12,784 /_ -126,5         0
   - 3       7,3849 /_   83,5         0     0,000        3-1     12,795 /_  113,5         0
713  1       7,4067 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3982 /_ -156,4         0     0,000        2-3     12,818 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
1666 1       7,3742 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3851 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3847 /_   83,5         0     0,000        3-1     12,791 /_  113,4         0
1654 1       7,3741 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2        7,385 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3846 /_   83,5         0     0,000        3-1     12,791 /_  113,4         0
1441 1       7,3756 /_  -36,7         0     0,000        1-2     12,775 /_   -6,6         0
   - 2       7,3865 /_ -156,5         0     0,000        2-3     12,792 /_ -126,5         0
   - 3       7,3862 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022651 /_   19,8         0     0,000
1439 1       7,3756 /_  -36,7         0     0,000        1-2     12,775 /_   -6,6         0
   - 2       7,3865 /_ -156,5         0     0,000        2-3     12,792 /_ -126,5         0
   - 3       7,3862 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022651 /_   19,8         0     0,000
1421 1       7,3757 /_  -36,7         0     0,000        1-2     12,776 /_   -6,6         0
   - 2       7,3866 /_ -156,5         0     0,000        2-3     12,793 /_ -126,5         0
   - 3       7,3863 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022608 /_   19,8         0     0,000
1750 1       7,3682 /_  -36,7         0     0,000        1-2     12,763 /_   -6,6         0
   - 2       7,3792 /_ -156,6         0     0,000        2-3      12,78 /_ -126,6         0
   - 3       7,3789 /_   83,4         0     0,000        3-1     12,781 /_  113,3         0
   - 4     0,022967 /_   19,8         0     0,000
1766 1       7,3673 /_  -36,7         0     0,000        1-2     12,761 /_   -6,7         0
   - 2       7,3784 /_ -156,6         0     0,000        2-3     12,778 /_ -126,6         0
   - 3        7,378 /_   83,4         0     0,000        3-1      12,78 /_  113,3         0
   - 4     0,022891 /_   19,6         0     0,000
480  1       7,3885 /_  -36,5         0     0,000        1-2     12,789 /_   -6,5         0
   - 2         7,38 /_ -156,5         0     0,000        2-3     12,787 /_ -126,5         0
   - 3       7,3866 /_   83,5         0     0,000        3-1     12,798 /_  113,5         0
471  1       7,3859 /_  -36,5         0     0,000        1-2     12,784 /_   -6,5         0
   - 2       7,3774 /_ -156,5         0     0,000        2-3     12,782 /_ -126,5         0
   - 3       7,3839 /_   83,5         0     0,000        3-1     12,793 /_  113,5         0
712  1       7,4067 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3982 /_ -156,4         0     0,000        2-3     12,818 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
1669 1       7,3742 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3851 /_ -156,6         0     0,000        2-3      12,79 /_ -126,6         0
   - 3       7,3847 /_   83,5         0     0,000        3-1     12,791 /_  113,4         0
   - 4      0,02267 /_   20,3         0     0,000
1665 1       7,3742 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2       7,3851 /_ -156,6         0     0,000        2-3      12,79 /_ -126,6         0
   - 3       7,3847 /_   83,5         0     0,000        3-1     12,791 /_  113,4         0
1133 1       7,3741 /_  -36,7         0     0,000        1-2     12,773 /_   -6,6         0
   - 2        7,385 /_ -156,6         0     0,000        2-3      12,79 /_ -126,5         0
   - 3       7,3846 /_   83,5         0     0,000        3-1     12,791 /_  113,4         0
1440 1       7,3756 /_  -36,7         0     0,000        1-2     12,775 /_   -6,6         0
   - 2       7,3865 /_ -156,5         0     0,000        2-3     12,792 /_ -126,5         0
   - 3       7,3862 /_   83,5         0     0,000        3-1     12,794 /_  113,4         0
   - 4     0,022651 /_   19,8         0     0,000
1752 1       7,3682 /_  -36,7         0     0,000        1-2     12,763 /_   -6,6         0
   - 2       7,3792 /_ -156,6         0     0,000        2-3      12,78 /_ -126,6         0
   - 3       7,3789 /_   83,4         0     0,000        3-1     12,781 /_  113,3         0
   - 4     0,022967 /_   19,8         0     0,000
1754 1       7,3682 /_  -36,7         0     0,000        1-2     12,763 /_   -6,6         0
   - 2       7,3792 /_ -156,6         0     0,000        2-3      12,78 /_ -126,6         0
   - 3       7,3789 /_   83,4         0     0,000        3-1     12,781 /_  113,3         0
   - 4     0,022967 /_   19,8         0     0,000
1772 1       7,3673 /_  -36,7         0     0,000        1-2     12,761 /_   -6,7         0
   - 2       7,3783 /_ -156,6         0     0,000        2-3     12,778 /_ -126,6         0
   - 3        7,378 /_   83,4         0     0,000        3-1      12,78 /_  113,3         0
   - 4     0,022891 /_   19,6         0     0,000
1763 1       7,3673 /_  -36,7         0     0,000        1-2     12,761 /_   -6,7         0
   - 2       7,3784 /_ -156,6         0     0,000        2-3     12,778 /_ -126,6         0
   - 3        7,378 /_   83,4         0     0,000        3-1      12,78 /_  113,3         0
   - 4     0,022891 /_   19,6         0     0,000
481  1       7,3885 /_  -36,5         0     0,000        1-2     12,789 /_   -6,5         0
   - 2         7,38 /_ -156,5         0     0,000        2-3     12,787 /_ -126,5         0
   - 3       7,3866 /_   83,5         0     0,000        3-1     12,798 /_  113,5         0
508  1       7,3858 /_  -36,5         0     0,000        1-2     12,784 /_   -6,5         0
   - 2       7,3773 /_ -156,5         0     0,000        2-3     12,782 /_ -126,5         0
   - 3       7,3839 /_   83,5         0     0,000        3-1     12,793 /_  113,5         0
711  1       7,4067 /_  -36,4         0     0,000        1-2      12,82 /_   -6,4         0
   - 2       7,3982 /_ -156,4         0     0,000        2-3     12,818 /_ -126,3         0
   - 3       7,4048 /_   83,7         0     0,000        3-1      12,83 /_  113,6         0
