
SYMMETRICAL COMPONENT VOLTAGES BY BUS (for 3-phase buses)

Bus   Mag:   V1 (kV)    p.u.     V2 (kV)   %V2/V1    V0 (kV)    %V0/V1

3259     48,69          0    0,01196    0,02456 3,305E-009 6,788E-009
505      7,412          0   0,003975    0,05363  0,001244   0,01678
503      7,412          0   0,003975    0,05363  0,001244   0,01678
494      7,412          0   0,003975    0,05363  0,001244   0,01678
489      7,411          0   0,003975    0,05363  0,001244   0,01678
1592     7,385          0   0,006829    0,09248  0,007578    0,1026
1586     7,385          0    0,00683    0,09249   0,00758    0,1026
1635     7,385          0   0,006833    0,09253  0,007586    0,1027
1626     7,385          0   0,006833    0,09253  0,007586    0,1027
1612     7,385          0   0,006834    0,09253  0,007587    0,1027
344      7,484          0   0,003978    0,05315 0,0003648  0,004875
339      7,484          0   0,003978    0,05316 0,0003648  0,004875
340      7,484          0   0,003978    0,05316 0,0003648  0,004875
21       7,484          0   0,003978    0,05315 0,0003649  0,004875
98       7,485          0   0,003982     0,0532  0,000358  0,004783
826      7,403          0   0,003958    0,05347  0,001216   0,01643
816      7,404          0   0,003958    0,05346  0,001216   0,01642
610      7,404          0   0,003958    0,05346  0,001216   0,01642
556      7,404          0   0,003958    0,05346  0,001216   0,01642
517      7,412          0   0,003975    0,05363  0,001244   0,01678
493      7,412          0   0,003975    0,05363  0,001244   0,01678
488      7,411          0   0,003975    0,05363  0,001244   0,01678
486      7,411          0   0,003975    0,05363  0,001244   0,01678
483      7,411          0   0,003975    0,05363  0,001244   0,01678
1582     7,385          0   0,006829    0,09247  0,007578    0,1026
1580     7,385          0   0,006829    0,09248  0,007578    0,1026
1656     7,385          0   0,006833    0,09253  0,007586    0,1027
1611     7,385          0   0,006834    0,09254  0,007587    0,1027
3211     7,466          0   0,002551    0,03416   0,00221    0,0296
373      7,484          0   0,003978    0,05316 0,0003648  0,004875
338      7,484          0   0,003978    0,05316 0,0003648  0,004875
348      7,484          0   0,003978    0,05316 0,0003648  0,004875
325      7,484          0   0,003978    0,05315 0,0003649  0,004875
99       7,485          0   0,003982     0,0532  0,000358  0,004783
827      7,403          0   0,003958    0,05347  0,001216   0,01643
609      7,404          0   0,003958    0,05346  0,001216   0,01642
555      7,404          0   0,003958    0,05346  0,001216   0,01642
518      7,412          0   0,003975    0,05363  0,001244   0,01678
492      7,412          0   0,003975    0,05363  0,001244   0,01678
487      7,411          0   0,003975    0,05363  0,001244   0,01678
485      7,411          0   0,003975    0,05363  0,001244   0,01678
482      7,411          0   0,003975    0,05363  0,001244   0,01678
1581     7,385          0   0,006829    0,09247  0,007578    0,1026
1655     7,385          0   0,006833    0,09253  0,007586    0,1027
1625     7,385          0   0,006833    0,09253  0,007586    0,1027
1619     7,385          0   0,006834    0,09255  0,007588    0,1027
3212     7,466          0   0,002551    0,03417  0,002211   0,02961
372      7,484          0   0,003978    0,05316 0,0003648  0,004875
371      7,484          0   0,003978    0,05316 0,0003648  0,004875
88       7,484          0   0,003978    0,05316 0,0003648  0,004875
347      7,484          0   0,003978    0,05316 0,0003648  0,004875
326      7,484          0   0,003978    0,05315 0,0003649  0,004875
100      7,485          0   0,003982     0,0532  0,000358  0,004783
574      7,403          0   0,003958    0,05347  0,001216   0,01643
608      7,404          0   0,003958    0,05346  0,001216   0,01642
806      7,404          0   0,003958    0,05346  0,001216   0,01642
519      7,412          0   0,003975    0,05363  0,001244   0,01678
491      7,412          0   0,003975    0,05363  0,001244   0,01678
484      7,411          0   0,003975    0,05363  0,001244   0,01678
1573     7,385          0   0,006828    0,09246  0,007577    0,1026
1570     7,385          0   0,006829    0,09247  0,007578    0,1026
1683     7,385          0   0,006833    0,09253  0,007586    0,1027
1618     7,385          0   0,006834    0,09255  0,007588    0,1027
1616     7,384          0   0,006835    0,09256  0,007589    0,1028
3213     7,466          0   0,002551    0,03417  0,002211   0,02962
2929     7,466          0   0,002551    0,03417  0,002211   0,02962
370      7,484          0   0,003978    0,05316 0,0003648  0,004875
87       7,484          0   0,003978    0,05316 0,0003648  0,004875
350      7,484          0   0,003978    0,05316 0,0003648  0,004875
573      7,403          0   0,003958    0,05347  0,001216   0,01643
805      7,404          0   0,003958    0,05346  0,001216   0,01642
520      7,412          0   0,003975    0,05363  0,001244   0,01678
1572     7,384          0   0,006827    0,09245  0,007575    0,1026
1682     7,385          0   0,006833    0,09253  0,007586    0,1027
1684     7,385          0   0,006833    0,09253  0,007586    0,1027
1680     7,385          0   0,006833    0,09253  0,007586    0,1027
1617     7,385          0   0,006834    0,09255  0,007588    0,1027
1615     7,384          0   0,006835    0,09257  0,007589    0,1028
3214     7,465          0   0,002551    0,03417  0,002211   0,02962
2928     7,466          0   0,002551    0,03417  0,002211   0,02962
368      7,484          0   0,003978    0,05316 0,0003648  0,004875
375      7,484          0   0,003978    0,05316 0,0003648  0,004875
379      7,484          0   0,003978    0,05316 0,0003648  0,004874
349      7,484          0   0,003978    0,05316 0,0003648  0,004875
346      7,483          0   0,003978    0,05316 0,0003648  0,004875
803      7,404          0   0,003958    0,05346  0,001216   0,01642
1571     7,384          0   0,006827    0,09245  0,007574    0,1026
1686     7,385          0   0,006833    0,09253  0,007586    0,1027
1696     7,385          0   0,006833    0,09253  0,007586    0,1027
1614     7,384          0   0,006836    0,09258   0,00759    0,1028
3217     7,465          0   0,002551    0,03417  0,002212   0,02963
2927     7,466          0   0,002551    0,03417  0,002211   0,02962
367      7,484          0   0,003978    0,05316 0,0003648  0,004874
378      7,484          0   0,003978    0,05316 0,0003648  0,004874
86       7,484          0   0,003978    0,05316 0,0003648  0,004874
352      7,483          0   0,003978    0,05316 0,0003648  0,004875
802      7,404          0   0,003958    0,05346  0,001216   0,01642
1567     7,384          0   0,006827    0,09245  0,007574    0,1026
1565     7,384          0   0,006826    0,09243  0,007572    0,1025
1562     7,384          0   0,006827    0,09245  0,007574    0,1026
1685     7,385          0   0,006833    0,09253  0,007586    0,1027
1695     7,385          0   0,006833    0,09253  0,007586    0,1027
1623     7,384          0   0,006836    0,09259  0,007591    0,1028
3216     7,465          0   0,002551    0,03418  0,002213   0,02965
3215     7,468          0          0          0         0         0
3209     7,468          0          0          0         0         0
366      7,484          0   0,003978    0,05316 0,0003648  0,004874
365      7,484          0   0,003978    0,05316 0,0003648  0,004874
377      7,484          0   0,003978    0,05316 0,0003648  0,004875
351      7,483          0   0,003978    0,05316 0,0003648  0,004875
353      7,483          0   0,003978    0,05316 0,0003648  0,004874
801      7,404          0   0,003958    0,05346  0,001216   0,01642
1566     7,384          0   0,006827    0,09245  0,007574    0,1026
1564     7,384          0   0,006821    0,09238  0,007564    0,1024
1690     7,385          0   0,006833    0,09253  0,007586    0,1027
1703     7,384          0   0,006833    0,09253  0,007586    0,1027
1622     7,384          0   0,006836    0,09259  0,007591    0,1028
3218     7,465          0   0,002551    0,03418  0,002214   0,02966
101      7,484          0   0,003978    0,05316 0,0003648  0,004874
376      7,484          0   0,003978    0,05316 0,0003648  0,004875
356      7,483          0   0,003978    0,05316 0,0003648  0,004874
18       7,483          0   0,003978    0,05316 0,0003648  0,004874
832      7,403          0   0,003958    0,05347  0,001216   0,01643
800      7,404          0   0,003958    0,05346  0,001216   0,01642
1579     7,384          0   0,006827    0,09245  0,007574    0,1026
1563     7,383          0   0,006819    0,09236   0,00756    0,1024
1544     7,384          0   0,006821    0,09238  0,007564    0,1024
1702     7,384          0   0,006833    0,09253  0,007586    0,1027
1632     7,383          0   0,006837     0,0926  0,007591    0,1028
3219     7,464          0   0,002552     0,0342   0,00222   0,02975
355      7,483          0   0,003978    0,05316 0,0003648  0,004874
354      7,483          0   0,003978    0,05316 0,0003648  0,004874
16       7,483          0   0,003978    0,05316 0,0003648  0,004874
799      7,404          0   0,003958    0,05346  0,001216   0,01642
1692     7,385          0   0,006833    0,09253  0,007586    0,1027
1701     7,384          0   0,006833    0,09253  0,007586    0,1027
1631     7,383          0   0,006838    0,09262  0,007593    0,1028
3220     7,463          0   0,002554    0,03422  0,002224    0,0298
2934     7,464          0   0,002552     0,0342   0,00222   0,02975
357      7,483          0   0,003978    0,05316 0,0003648  0,004874
17       7,483          0   0,003978    0,05316 0,0003648  0,004874
468      7,402          0   0,003958    0,05347  0,001216   0,01643
798      7,404          0   0,003958    0,05346  0,001216   0,01642
1577     7,384          0   0,006827    0,09245  0,007574    0,1026
1532     7,383          0   0,006819    0,09235  0,007559    0,1024
1691     7,385          0   0,006833    0,09253  0,007586    0,1027
1688     7,385          0   0,006833    0,09253  0,007586    0,1027
1142     7,384          0   0,006833    0,09253  0,007586    0,1027
1659     7,382          0   0,006838    0,09264  0,007594    0,1029
3224     7,463          0   0,002554    0,03423  0,002226   0,02983
2933     7,464          0   0,002552     0,0342   0,00222   0,02975
362      7,483          0   0,003978    0,05316 0,0003648  0,004874
360      7,483          0   0,003978    0,05316 0,0003648  0,004874
782      7,404          0   0,003958    0,05346  0,001216   0,01642
1604     7,384          0   0,006827    0,09245  0,007574    0,1026
1533     7,383          0   0,006818    0,09235  0,007559    0,1024
1531     7,383          0   0,006819    0,09235  0,007559    0,1024
1517     7,383          0   0,006819    0,09235  0,007559    0,1024
1694     7,385          0   0,006833    0,09253  0,007586    0,1027
1141     7,384          0   0,006833    0,09253  0,007586    0,1027
1677     7,381          0   0,006839    0,09266  0,007595    0,1029
1664     7,382          0   0,006838    0,09264  0,007594    0,1029
3223     7,462          0   0,002551    0,03419  0,002224    0,0298
2932     7,464          0   0,002552     0,0342   0,00222   0,02975
363      7,483          0   0,003978    0,05316 0,0003647  0,004874
358      7,483          0   0,003978    0,05316 0,0003648  0,004874
359      7,483          0   0,003978    0,05316 0,0003648  0,004874
781      7,404          0   0,003958    0,05347  0,001216   0,01642
1603     7,384          0   0,006827    0,09245  0,007574    0,1026
1576     7,384          0   0,006827    0,09245  0,007574    0,1026
1551     7,383          0   0,006816    0,09232  0,007558    0,1024
1530     7,383          0   0,006819    0,09235  0,007559    0,1024
1518     7,383          0   0,006819    0,09235  0,007558    0,1024
1693     7,385          0   0,006833    0,09253  0,007586    0,1027
1687     7,385          0   0,006833    0,09253  0,007586    0,1027
1140     7,384          0   0,006833    0,09253  0,007586    0,1027
1676     7,381          0    0,00684    0,09267  0,007596    0,1029
1663     7,382          0   0,006838    0,09264  0,007594    0,1029
3222     7,462          0   0,002547    0,03413   0,00222   0,02976
364      7,483          0   0,003978    0,05316 0,0003647  0,004874
361      7,483          0   0,003978    0,05316 0,0003647  0,004874
780      7,404          0   0,003958    0,05347  0,001216   0,01643
1630     7,384          0   0,006827    0,09245  0,007574    0,1026
1550     7,383          0   0,006816    0,09232  0,007558    0,1024
1549     7,382          0   0,006813    0,09228  0,007557    0,1024
1529     7,383          0   0,006818    0,09235  0,007559    0,1024
1519     7,383          0   0,006818    0,09235  0,007556    0,1023
1721     7,384          0   0,006833    0,09253  0,007586    0,1027
1675     7,381          0    0,00684    0,09268  0,007597    0,1029
3221     7,461          0   0,002543    0,03409  0,002218   0,02972
779      7,404          0   0,003958    0,05347  0,001216   0,01643
1629     7,384          0   0,006827    0,09245  0,007574    0,1026
1569     7,382          0   0,006811    0,09226  0,007557    0,1024
1514     7,383          0   0,006818    0,09235  0,007559    0,1024
1512     7,383          0   0,006818    0,09235  0,007559    0,1024
1520     7,383          0   0,006818    0,09235  0,007556    0,1023
1720     7,384          0   0,006833    0,09253  0,007586    0,1027
1729     7,384          0   0,006833    0,09253  0,007586    0,1027
1724     7,384          0   0,006833    0,09253  0,007586    0,1027
1674      7,38          0   0,006841    0,09269  0,007597    0,1029
3228     7,461          0   0,002541    0,03406  0,002216    0,0297
552      7,404          0   0,003958    0,05347  0,001216   0,01643
1588     7,382          0   0,006809    0,09224  0,007556    0,1024
1568     7,382          0   0,006811    0,09226  0,007557    0,1024
1523     7,383          0   0,006818    0,09235  0,007559    0,1024
1505     7,383          0   0,006818    0,09235  0,007559    0,1024
1502     7,383          0   0,006818    0,09235  0,007559    0,1024
1719     7,384          0   0,006833    0,09253  0,007586    0,1027
1728     7,384          0   0,006833    0,09253  0,007586    0,1027
1723     7,384          0   0,006833    0,09253  0,007586    0,1027
1673      7,38          0   0,006841     0,0927  0,007598    0,1029
3227      7,46          0   0,002538    0,03402  0,002214   0,02968
458      7,402          0   0,003958    0,05347  0,001216   0,01643
551      7,404          0   0,003958    0,05347  0,001216   0,01643
1591     7,382          0   0,006809    0,09224  0,007556    0,1024
1587     7,382          0   0,006808    0,09222  0,007556    0,1024
1522     7,383          0   0,006818    0,09235  0,007559    0,1024
1513     7,383          0   0,006818    0,09235  0,007559    0,1024
1504     7,383          0   0,006818    0,09235  0,007559    0,1024
1500     7,383          0   0,006818    0,09235  0,007559    0,1024
1501     7,383          0   0,006818    0,09235  0,007559    0,1024
1487     7,383          0   0,006818    0,09235  0,007554    0,1023
1718     7,384          0   0,006833    0,09253  0,007586    0,1027
1738     7,384          0   0,006833    0,09253  0,007586    0,1027
1731     7,384          0   0,006833    0,09253  0,007586    0,1027
1672      7,38          0   0,006842    0,09271  0,007599     0,103
3231      7,46          0   0,002537    0,03401  0,002213   0,02967
459      7,399          0   0,003957    0,05348  0,001216   0,01643
550      7,403          0   0,003958    0,05347  0,001216   0,01643
1590     7,382          0   0,006809    0,09224  0,007556    0,1024
1589     7,382          0   0,006809    0,09224  0,007556    0,1024
1610     7,382          0   0,006807    0,09221  0,007556    0,1023
1527     7,383          0   0,006818    0,09235  0,007559    0,1024
1497     7,383          0   0,006818    0,09235  0,007559    0,1024
1488     7,383          0   0,006818    0,09235  0,007553    0,1023
1715     7,384          0   0,006833    0,09253  0,007586    0,1027
1714     7,384          0   0,006833    0,09253  0,007586    0,1027
1737     7,384          0   0,006833    0,09253  0,007586    0,1027
1727     7,384          0   0,006833    0,09253  0,007586    0,1027
1730     7,384          0   0,006833    0,09253  0,007586    0,1027
1722     7,384          0   0,006833    0,09253  0,007586    0,1027
1708     7,379          0   0,006842    0,09272    0,0076     0,103
3230     7,462          0          0          0         0         0
3226     7,459          0   0,002536      0,034  0,002212   0,02965
460      7,399          0   0,003957    0,05348  0,001216   0,01643
549      7,403          0   0,003958    0,05347  0,001216   0,01643
1602     7,382          0   0,006809    0,09224  0,007556    0,1024
1537     7,383          0   0,006818    0,09236  0,007559    0,1024
1480     7,383          0   0,006818    0,09235  0,007559    0,1024
1489     7,383          0   0,006818    0,09235  0,007551    0,1023
1736     7,384          0   0,006833    0,09253  0,007586    0,1027
1707     7,379          0   0,006842    0,09272    0,0076     0,103
1711     7,379          0   0,006843    0,09274  0,007601     0,103
3229     7,462          0          0          0         0         0
3233     7,459          0   0,002536      0,034  0,002211   0,02965
446      7,398          0   0,003957    0,05348  0,001216   0,01644
542      7,403          0   0,003958    0,05347  0,001216   0,01643
1601     7,382          0   0,006809    0,09224  0,007556    0,1024
1153     7,382          0   0,006809    0,09224  0,007556    0,1024
1608     7,382          0   0,006806    0,09219  0,007555    0,1023
1546     7,383          0   0,006818    0,09236  0,007559    0,1024
1536     7,383          0   0,006818    0,09236  0,007559    0,1024
1481     7,383          0   0,006818    0,09235  0,007559    0,1024
1490     7,383          0   0,006818    0,09235  0,007551    0,1023
1485     7,383          0   0,006818    0,09235  0,007551    0,1023
1466     7,383          0   0,006818    0,09235  0,007551    0,1023
1735     7,384          0   0,006833    0,09253  0,007586    0,1027
1741     7,384          0   0,006833    0,09253  0,007586    0,1027
1710     7,379          0   0,006843    0,09275  0,007601     0,103
1709     7,379          0   0,006843    0,09274  0,007601     0,103
3232     7,459          0   0,002536      0,034  0,002211   0,02965
3225     7,459          0   0,002536      0,034  0,002211   0,02964
447      7,397          0   0,003956    0,05349  0,001216   0,01644
548      7,403          0   0,003958    0,05347  0,001216   0,01643
1154     7,382          0   0,006809    0,09224  0,007556    0,1024
1607     7,382          0   0,006804    0,09218  0,007555    0,1023
1545     7,383          0   0,006818    0,09236  0,007559    0,1024
1482     7,383          0   0,006818    0,09235  0,007559    0,1024
1491     7,383          0   0,006818    0,09235  0,007551    0,1023
1484     7,383          0   0,006818    0,09235  0,007551    0,1023
1465     7,383          0   0,006818    0,09235  0,007551    0,1023
1740     7,384          0   0,006833    0,09253  0,007586    0,1027
1739     7,384          0   0,006833    0,09254  0,007586    0,1027
1713     7,379          0   0,006844    0,09275  0,007602     0,103
3236     7,459          0   0,002535    0,03399  0,002209   0,02962
448      7,396          0   0,003956    0,05349  0,001216   0,01644
547      7,403          0   0,003958    0,05347  0,001216   0,01643
541      7,403          0   0,003958    0,05347  0,001216   0,01643
1621     7,382          0   0,006809    0,09224  0,007556    0,1024
1634     7,382          0   0,006803    0,09216  0,007554    0,1023
1483     7,383          0   0,006818    0,09235  0,007559    0,1024
1499     7,383          0   0,006818    0,09235  0,007549    0,1022
1464     7,383          0   0,006818    0,09235  0,007551    0,1023
1717     7,377          0   0,006845    0,09279  0,007603    0,1031
1712     7,379          0   0,006844    0,09275  0,007602     0,103
3235     7,458          0   0,002534    0,03397  0,002208    0,0296
449      7,394          0   0,003956     0,0535  0,001216   0,01645
546      7,403          0   0,003958    0,05347  0,001216   0,01643
1620     7,382          0   0,006809    0,09224  0,007556    0,1024
1613     7,382          0   0,006809    0,09224  0,007556    0,1024
1633     7,382          0   0,006803    0,09216  0,007554    0,1023
1606     7,382          0   0,006801    0,09214  0,007554    0,1023
1459     7,383          0   0,006818    0,09235  0,007551    0,1023
1431     7,383          0   0,006818    0,09235  0,007551    0,1023
1716     7,377          0   0,006845    0,09279  0,007603    0,1031
1726     7,377          0   0,006846     0,0928  0,007604    0,1031
3234     7,458          0   0,002533    0,03397  0,002207   0,02959
450      7,393          0   0,003956     0,0535  0,001216   0,01645
545      7,403          0   0,003958    0,05347  0,001216   0,01643
1605     7,382          0   0,006801    0,09213  0,007553    0,1023
1510     7,383          0   0,006821    0,09239  0,007546    0,1022
1460     7,383          0   0,006818    0,09235  0,007551    0,1023
1432     7,383          0   0,006818    0,09235  0,007551    0,1023
1725     7,377          0   0,006846     0,0928  0,007604    0,1031
1734     7,376          0   0,006846    0,09282  0,007605    0,1031
3241     7,458          0   0,002533    0,03397  0,002206   0,02958
452      7,393          0   0,003955     0,0535  0,001216   0,01645
753      7,403          0   0,003958    0,05347  0,001216   0,01643
1650     7,382          0     0,0068    0,09212  0,007553    0,1023
1509     7,383          0   0,006821    0,09239  0,007546    0,1022
1511     7,383          0   0,006822    0,09241  0,007545    0,1022
1461     7,383          0   0,006818    0,09235  0,007551    0,1023
1433     7,383          0   0,006818    0,09235  0,007551    0,1023
3243     7,458          0   0,002533    0,03397  0,002206   0,02958
3240     7,458          0   0,002533    0,03396  0,002206   0,02958
3239     7,458          0   0,002533    0,03397  0,002206   0,02958
466       7,39          0   0,003955    0,05351  0,001216   0,01645
451      7,393          0   0,003955     0,0535  0,001216   0,01645
754      7,403          0   0,003958    0,05347  0,001216   0,01643
1649     7,382          0     0,0068    0,09212  0,007553    0,1023
1645     7,382          0     0,0068    0,09212  0,007553    0,1023
1644     7,382          0     0,0068    0,09211  0,007553    0,1023
1516     7,383          0   0,006824    0,09243  0,007544    0,1022
1462     7,383          0   0,006818    0,09235  0,007551    0,1023
1434     7,383          0   0,006818    0,09235  0,007551    0,1023
1732     7,376          0   0,006847    0,09284  0,007606    0,1031
3242     7,458          0   0,002533    0,03397  0,002206   0,02958
3244     7,458          0   0,002533    0,03397  0,002206   0,02958
3238      7,46          0          0          0         0         0
467       7,39          0   0,003955    0,05351  0,001216   0,01646
456       7,39          0   0,003955    0,05351  0,001216   0,01645
454       7,39          0   0,003955    0,05351  0,001216   0,01645
743      7,403          0   0,003958    0,05347  0,001216   0,01643
1648     7,382          0     0,0068    0,09212  0,007553    0,1023
1653     7,382          0   0,006798    0,09209  0,007552    0,1023
1515     7,383          0   0,006824    0,09243  0,007544    0,1022
1463     7,383          0   0,006818    0,09235  0,007551    0,1023
1423     7,383          0   0,006818    0,09235  0,007551    0,1023
1742     7,376          0   0,006848    0,09284  0,007607    0,1031
3246     7,458          0   0,002533    0,03397  0,002206   0,02958
3237      7,46          0          0          0         0         0
474      7,388          0   0,003954    0,05352  0,001216   0,01646
455       7,39          0   0,003955    0,05351  0,001216   0,01645
453       7,39          0   0,003955    0,05351  0,001216   0,01645
742      7,403          0   0,003958    0,05347  0,001216   0,01643
1647     7,382          0     0,0068    0,09212  0,007553    0,1023
1151     7,382          0     0,0068    0,09212  0,007553    0,1023
1642     7,382          0     0,0068    0,09212  0,007553    0,1023
1652     7,382          0   0,006798    0,09209  0,007552    0,1023
1658     7,381          0   0,006797    0,09208  0,007551    0,1023
1449     7,383          0   0,006818    0,09235  0,007551    0,1023
1453     7,383          0   0,006818    0,09235  0,007551    0,1023
1424     7,383          0   0,006818    0,09235  0,007551    0,1023
1747     7,376          0   0,006848    0,09285  0,007607    0,1031
3245     7,458          0   0,002533    0,03397  0,002206   0,02958
475      7,385          0   0,003953    0,05353  0,001216   0,01647
465      7,387          0   0,003954    0,05352  0,001216   0,01646
464      7,387          0   0,003954    0,05352  0,001216   0,01646
462      7,388          0   0,003954    0,05352  0,001216   0,01646
741      7,403          0   0,003958    0,05347  0,001216   0,01643
1679     7,382          0     0,0068    0,09212  0,007553    0,1023
1640     7,382          0     0,0068    0,09212  0,007553    0,1023
1641     7,382          0   0,006798    0,09209  0,007552    0,1023
1657     7,381          0   0,006797    0,09208  0,007551    0,1023
1651     7,381          0   0,006796    0,09207  0,007551    0,1023
1452     7,383          0   0,006818    0,09235  0,007551    0,1023
1425     7,383          0   0,006818    0,09235  0,007551    0,1023
1746     7,376          0   0,006848    0,09285  0,007607    0,1031
1745     7,376          0   0,006848    0,09285  0,007607    0,1031
1743     7,375          0   0,006849    0,09286  0,007609    0,1032
477      7,385          0   0,003953    0,05353  0,001216   0,01647
463      7,387          0   0,003954    0,05352  0,001216   0,01646
461      7,388          0   0,003954    0,05352  0,001216   0,01646
715      7,403          0   0,003958    0,05347  0,001216   0,01643
445      7,403          0   0,003958    0,05347  0,001216   0,01643
444      7,403          0   0,003958    0,05347  0,001216   0,01643
1678     7,382          0     0,0068    0,09212  0,007553    0,1023
1646     7,382          0     0,0068    0,09212  0,007553    0,1023
1639     7,382          0     0,0068    0,09212  0,007553    0,1023
1638     7,382          0     0,0068    0,09212  0,007553    0,1023
1662     7,381          0   0,006794    0,09205   0,00755    0,1023
1451     7,383          0   0,006818    0,09235  0,007551    0,1023
1426     7,383          0   0,006818    0,09235  0,007551    0,1023
1749     7,376          0   0,006848    0,09285  0,007606    0,1031
1744     7,376          0   0,006848    0,09285  0,007607    0,1031
476      7,385          0   0,003953    0,05353  0,001216   0,01647
478      7,385          0   0,003953    0,05353  0,001216   0,01647
473      7,385          0   0,003953    0,05353  0,001216   0,01647
714      7,403          0   0,003958    0,05347  0,001216   0,01643
442      7,403          0   0,003958    0,05347  0,001216   0,01643
443      7,403          0   0,003958    0,05347  0,001216   0,01643
1637     7,382          0     0,0068    0,09212  0,007553    0,1023
1661     7,381          0   0,006794    0,09204   0,00755    0,1023
1660     7,381          0   0,006794    0,09205   0,00755    0,1023
1450     7,383          0   0,006818    0,09235  0,007551    0,1023
1414     7,383          0   0,006818    0,09235  0,007551    0,1023
1422     7,383          0   0,006818    0,09235  0,007551    0,1023
1765     7,375          0    0,00685    0,09288  0,007611    0,1032
479      7,385          0   0,003953    0,05353  0,001216   0,01647
472      7,383          0   0,003953    0,05354  0,001216   0,01647
713      7,403          0   0,003958    0,05347  0,001216   0,01643
1666     7,381          0   0,006792    0,09201  0,007549    0,1023
1654     7,381          0   0,006794    0,09205   0,00755    0,1023
1441     7,383          0   0,006818    0,09235  0,007551    0,1023
1439     7,383          0   0,006818    0,09235  0,007551    0,1023
1421     7,383          0   0,006818    0,09235  0,007551    0,1023
1750     7,375          0   0,006848    0,09285  0,007605    0,1031
1766     7,375          0    0,00685    0,09289  0,007612    0,1032
480      7,385          0   0,003953    0,05353  0,001216   0,01647
471      7,382          0   0,003953    0,05354  0,001216   0,01647
712      7,403          0   0,003958    0,05347  0,001216   0,01643
1669     7,381          0   0,006791      0,092  0,007549    0,1023
1665     7,381          0   0,006792    0,09201  0,007549    0,1023
1133     7,381          0   0,006794    0,09205   0,00755    0,1023
1440     7,383          0   0,006818    0,09235  0,007551    0,1023
1752     7,375          0   0,006848    0,09285  0,007605    0,1031
1754     7,375          0   0,006848    0,09285  0,007605    0,1031
1772     7,375          0   0,006851    0,09289  0,007612    0,1032
1763     7,375          0    0,00685    0,09289  0,007612    0,1032
481      7,385          0   0,003953    0,05353  0,001216   0,01647
508      7,382          0   0,003953    0,05354  0,001216   0,01647
711      7,403          0   0,003958    0,05347  0,001216   0,01643
1671     7,381          0   0,006792    0,09201  0,007549    0,1023
1132     7,381          0   0,006794    0,09205   0,00755    0,1023
1131     7,381          0   0,006794    0,09205   0,00755    0,1023
1436     7,383          0   0,006818    0,09235  0,007551    0,1023
1435     7,383          0   0,006818    0,09235  0,007551    0,1023
1755     7,375          0   0,006848    0,09285  0,007605    0,1031
1751     7,375          0   0,006848    0,09285  0,007605    0,1031
1753     7,375          0   0,006848    0,09285  0,007605    0,1031
1773     7,374          0   0,006851    0,09291  0,007614    0,1033
507      7,381          0   0,003952    0,05355  0,001216   0,01647
440      7,382          0   0,003953    0,05354  0,001216   0,01647
437      7,382          0   0,003953    0,05354  0,001216   0,01647
1667     7,381          0   0,006785    0,09192  0,007548    0,1023
1670     7,381          0   0,006792    0,09201  0,007549    0,1023
1681     7,381          0   0,006792    0,09201  0,007549    0,1023
1758     7,375          0   0,006848    0,09285  0,007605    0,1031
1760     7,375          0   0,006848    0,09285  0,007605    0,1031
1774     7,374          0   0,006852    0,09292  0,007615    0,1033
514       7,38          0   0,003952    0,05355  0,001216   0,01648
490      7,381          0   0,003952    0,05355  0,001216   0,01647
441      7,382          0   0,003953    0,05354  0,001216   0,01647
438      7,382          0   0,003953    0,05354  0,001216   0,01647
1698     7,381          0   0,006778    0,09182  0,007547    0,1023
1757     7,375          0   0,006848    0,09285  0,007605    0,1031
1756     7,375          0   0,006848    0,09285  0,007605    0,1031
1759     7,375          0   0,006848    0,09285  0,007605    0,1031
1782     7,374          0   0,006853    0,09294  0,007617    0,1033
528       7,38          0   0,003952    0,05355  0,001216   0,01648
501       7,38          0   0,003952    0,05355  0,001216   0,01648
500       7,38          0   0,003952    0,05355  0,001216   0,01648
498       7,38          0   0,003952    0,05355  0,001216   0,01648
470      7,381          0   0,003952    0,05355  0,001216   0,01647
439      7,382          0   0,003953    0,05354  0,001216   0,01647
1697     7,381          0   0,006777    0,09181  0,007547    0,1023
1700     7,381          0   0,006778    0,09183  0,007547    0,1023
1762     7,375          0   0,006847    0,09285  0,007605    0,1031
1784     7,373          0   0,006854    0,09295  0,007618    0,1033
529      7,379          0   0,003952    0,05355  0,001216   0,01648
513      7,379          0   0,003952    0,05355  0,001216   0,01648
512      7,379          0   0,003952    0,05355  0,001216   0,01648
499       7,38          0   0,003952    0,05355  0,001216   0,01648
497       7,38          0   0,003952    0,05355  0,001216   0,01648
469      7,381          0   0,003952    0,05355  0,001216   0,01647
1699     7,381          0   0,006778    0,09183  0,007547    0,1023
1706     7,381          0   0,006778    0,09183  0,007547    0,1023
1761     7,375          0   0,006847    0,09285  0,007605    0,1031
1770     7,375          0   0,006847    0,09285  0,007605    0,1031
1785     7,373          0   0,006854    0,09296  0,007619    0,1033
1781     7,373          0   0,006854    0,09295  0,007618    0,1033
1776     7,373          0   0,006854    0,09295  0,007618    0,1033
530      7,379          0   0,003952    0,05355  0,001216   0,01648
527      7,379          0   0,003952    0,05355  0,001216   0,01648
526      7,379          0   0,003952    0,05355  0,001216   0,01648
509      7,379          0   0,003952    0,05355  0,001216   0,01648
