CAI  0108;634;-46,6264373;-23,5255004
CAI  0108;633;-46,6384451;-23,5297875
CAI  0108;632;-46,6290143;-23,5256325
CAI  0108;631;-46,6292824;-23,5258992
CAI  0108;630;-46,6300242;-23,5264874
CAI  0108;629;-46,6298855;-23,5263625
CAI  0108;628;-46,6296576;-23,5261572
CAI  0108;627;-46,6295787;-23,5261038
CAI  0108;626;-46,6294699;-23,5260146
CAI  0108;625;-46,6292924;-23,5259052
CAI  0108;624;-46,6316169;-23,5273745
CAI  0108;623;-46,6304207;-23,5270874
CAI  0108;622;-46,6305719;-23,5272475
CAI  0108;621;-46,6306190;-23,5273281
CAI  0108;620;-46,6306476;-23,5275091
CAI  0108;619;-46,6309872;-23,5282619
CAI  0108;618;-46,6309961;-23,5282700
CAI  0108;617;-46,6311069;-23,5285521
CAI  0108;616;-46,6310668;-23,5284408
CAI  0108;615;-46,6332965;-23,5273246
CAI  0108;614;-46,6331292;-23,5273167
CAI  0108;613;-46,6331270;-23,5273167
CAI  0108;612;-46,6337547;-23,5272116
CAI  0108;611;-46,6337403;-23,5272156
CAI  0108;610;-46,6365155;-23,5279999
CAI  0108;609;-46,6367051;-23,5283690
CAI  0108;608;-46,6366088;-23,5281711
CAI  0108;607;-46,6365855;-23,5281283
CAI  0108;606;-46,6379125;-23,5307979
CAI  0108;605;-46,6379826;-23,5309327
CAI  0108;604;-46,6380037;-23,5309956
CAI  0108;603;-46,6352347;-23,5285635
CAI  0108;602;-46,6352209;-23,5285688
CAI  0108;601;-46,6354755;-23,5284712
CAI  0108;600;-46,6385511;-23,5273500
CAI  0108;599;-46,6385523;-23,5273484
CAI  0108;598;-46,6267712;-23,5254935
CAI  0108;597;-46,6267701;-23,5254820
CAI  0108;596;-46,6267691;-23,5254699
CAI  0108;595;-46,6287540;-23,5254372
CAI  0108;594;-46,6287413;-23,5254300
CAI  0108;593;-46,6286308;-23,5253670
CAI  0108;592;-46,6286359;-23,5259983
CAI  0108;591;-46,6286413;-23,5259854
CAI  0108;590;-46,6287425;-23,5257506
CAI  0108;589;-46,6302832;-23,5268459
CAI  0108;588;-46,6302532;-23,5267921
CAI  0108;587;-46,6301932;-23,5266934
CAI  0108;586;-46,6309092;-23,5280802
CAI  0108;585;-46,6308899;-23,5280289
CAI  0108;584;-46,6308863;-23,5280192
CAI  0108;583;-46,6308158;-23,5278664
CAI  0108;582;-46,6307655;-23,5277586
CAI  0108;581;-46,6307251;-23,5276596
CAI  0108;580;-46,6306547;-23,5275069
CAI  0108;579;-46,6305741;-23,5273271
CAI  0108;578;-46,6305242;-23,5272464
CAI  0108;577;-46,6303830;-23,5270074
CAI  0108;576;-46,6304123;-23,5270879
CAI  0108;575;-46,6304438;-23,5270706
CAI  0108;574;-46,6310395;-23,5281304
CAI  0108;573;-46,6309369;-23,5281541
CAI  0108;572;-46,6315419;-23,5271815
CAI  0108;571;-46,6312680;-23,5272115
CAI  0108;570;-46,6309620;-23,5270631
CAI  0108;569;-46,6309911;-23,5272122
CAI  0108;568;-46,6309913;-23,5272136
CAI  0108;567;-46,6310151;-23,5273496
CAI  0108;566;-46,6310359;-23,5274577
CAI  0108;565;-46,6310679;-23,5276561
CAI  0108;564;-46,6311090;-23,5278181
CAI  0108;563;-46,6311196;-23,5278813
CAI  0108;562;-46,6311213;-23,5278904
CAI  0108;561;-46,6311405;-23,5279894
CAI  0108;560;-46,6311628;-23,5281043
CAI  0108;559;-46,6315866;-23,5273937
CAI  0108;558;-46,6316463;-23,5277936
CAI  0108;557;-46,6316245;-23,5276042
CAI  0108;556;-46,6316176;-23,5276873
CAI  0108;555;-46,6316266;-23,5276952
CAI  0108;554;-46,6316355;-23,5277034
CAI  0108;553;-46,6317116;-23,5275220
CAI  0108;552;-46,6322871;-23,5273352
CAI  0108;551;-46,6322228;-23,5273559
CAI  0108;550;-46,6319847;-23,5274288
CAI  0108;549;-46,6317896;-23,5274941
CAI  0108;548;-46,6320734;-23,5273927
CAI  0108;547;-46,6320823;-23,5274006
CAI  0108;546;-46,6323859;-23,5273262
CAI  0108;545;-46,6324836;-23,5273071
CAI  0108;544;-46,6328469;-23,5273042
CAI  0108;543;-46,6329832;-23,5273093
CAI  0108;542;-46,6329809;-23,5273094
CAI  0108;541;-46,6328646;-23,5273120
CAI  0108;540;-46,6328559;-23,5273122
CAI  0108;539;-46,6333105;-23,5268559
CAI  0108;538;-46,6332683;-23,5266839
CAI  0108;537;-46,6333194;-23,5268640
CAI  0108;536;-46,6333701;-23,5269989
CAI  0108;535;-46,6334008;-23,5271411
CAI  0108;534;-46,6334822;-23,5272785
CAI  0108;533;-46,6334012;-23,5271429
CAI  0108;532;-46,6335953;-23,5277912
CAI  0108;531;-46,6334834;-23,5274581
CAI  0108;530;-46,6334774;-23,5274370
CAI  0108;529;-46,6334528;-23,5273502
CAI  0108;528;-46,6334324;-23,5272872
CAI  0108;527;-46,6335353;-23,5276121
CAI  0108;526;-46,6335442;-23,5276200
CAI  0108;525;-46,6335458;-23,5276662
CAI  0108;524;-46,6335547;-23,5276742
CAI  0108;523;-46,6350045;-23,5269004
CAI  0108;522;-46,6348971;-23,5269287
CAI  0108;521;-46,6346433;-23,5269945
CAI  0108;520;-46,6343308;-23,5270700
CAI  0108;519;-46,6340575;-23,5271452
CAI  0108;518;-46,6339892;-23,5271640
CAI  0108;517;-46,6342340;-23,5270810
CAI  0108;516;-46,6342428;-23,5270891
CAI  0108;515;-46,6349225;-23,5260799
CAI  0108;514;-46,6348582;-23,5259863
CAI  0108;513;-46,6348591;-23,5259893
CAI  0108;512;-46,6348695;-23,5260272
CAI  0108;511;-46,6348967;-23,5261069
CAI  0108;510;-46,6350812;-23,5266927
CAI  0108;509;-46,6351088;-23,5267565
CAI  0108;508;-46,6350901;-23,5267009
CAI  0108;507;-46,6350492;-23,5265568
CAI  0108;506;-46,6349580;-23,5263140
CAI  0108;505;-46,6349273;-23,5262059
CAI  0108;504;-46,6349257;-23,5262010
CAI  0108;503;-46,6351873;-23,5317556
CAI  0108;502;-46,6352018;-23,5317522
CAI  0108;501;-46,6352119;-23,5317497
CAI  0108;500;-46,6353555;-23,5317149
CAI  0108;499;-46,6354653;-23,5316863
CAI  0108;498;-46,6351608;-23,5269206
CAI  0108;497;-46,6351133;-23,5267696
CAI  0108;496;-46,6351396;-23,5269335
CAI  0108;495;-46,6351399;-23,5268709
CAI  0108;494;-46,6351473;-23,5272791
CAI  0108;493;-46,6352353;-23,5271342
CAI  0108;492;-46,6352269;-23,5271356
CAI  0108;491;-46,6351562;-23,5272872
CAI  0108;490;-46,6352738;-23,5272950
CAI  0108;489;-46,6353292;-23,5274302
CAI  0108;488;-46,6353286;-23,5274283
CAI  0108;487;-46,6353751;-23,5275624
CAI  0108;486;-46,6352683;-23,5277259
CAI  0108;485;-46,6356438;-23,5276154
CAI  0108;484;-46,6355595;-23,5276414
CAI  0108;483;-46,6354555;-23,5276777
CAI  0108;482;-46,6354209;-23,5277260
CAI  0108;481;-46,6354105;-23,5276913
CAI  0108;480;-46,6354544;-23,5278647
CAI  0108;479;-46,6354669;-23,5278618
CAI  0108;478;-46,6355088;-23,5280158
CAI  0108;477;-46,6355178;-23,5280238
CAI  0108;476;-46,6355994;-23,5282849
CAI  0108;475;-46,6355494;-23,5281427
CAI  0108;474;-46,6355487;-23,5281409
CAI  0108;473;-46,6356279;-23,5316406
CAI  0108;472;-46,6356301;-23,5316400
CAI  0108;471;-46,6358074;-23,5315968
CAI  0108;470;-46,6356458;-23,5284247
CAI  0108;469;-46,6356665;-23,5285083
CAI  0108;468;-46,6356988;-23,5284102
CAI  0108;467;-46,6359262;-23,5293650
CAI  0108;466;-46,6359155;-23,5293020
CAI  0108;465;-46,6358850;-23,5292029
CAI  0108;464;-46,6357629;-23,5288340
CAI  0108;463;-46,6357026;-23,5287087
CAI  0108;462;-46,6357278;-23,5287029
CAI  0108;461;-46,6363647;-23,5314450
CAI  0108;460;-46,6360576;-23,5315293
CAI  0108;459;-46,6358254;-23,5290600
CAI  0108;458;-46,6358344;-23,5290679
CAI  0108;457;-46,6358388;-23,5283843
CAI  0108;456;-46,6365574;-23,5281393
CAI  0108;455;-46,6364111;-23,5281860
CAI  0108;454;-46,6362647;-23,5282327
CAI  0108;453;-46,6358336;-23,5283685
CAI  0108;452;-46,6358750;-23,5275243
CAI  0108;451;-46,6359924;-23,5283087
CAI  0108;450;-46,6360013;-23,5283168
CAI  0108;449;-46,6363647;-23,5272231
CAI  0108;448;-46,6363246;-23,5270411
CAI  0108;447;-46,6363242;-23,5270391
CAI  0108;446;-46,6356604;-23,5276111
CAI  0108;445;-46,6358838;-23,5275324
CAI  0108;444;-46,6360011;-23,5275040
CAI  0108;443;-46,6361669;-23,5274481
CAI  0108;442;-46,6363523;-23,5273920
CAI  0108;441;-46,6364738;-23,5277248
CAI  0108;440;-46,6364113;-23,5274184
CAI  0108;439;-46,6364238;-23,5275547
CAI  0108;438;-46,6364326;-23,5275627
CAI  0108;437;-46,6364673;-23,5278260
CAI  0108;436;-46,6364851;-23,5278421
CAI  0108;435;-46,6371193;-23,5312491
CAI  0108;434;-46,6371195;-23,5312490
CAI  0108;433;-46,6372475;-23,5312149
CAI  0108;432;-46,6372497;-23,5312143
CAI  0108;431;-46,6366382;-23,5282568
CAI  0108;430;-46,6366471;-23,5282648
CAI  0108;429;-46,6367329;-23,5280743
CAI  0108;428;-46,6368457;-23,5280071
CAI  0108;427;-46,6368504;-23,5280183
CAI  0108;426;-46,6371113;-23,5268684
CAI  0108;425;-46,6374733;-23,5278173
CAI  0108;424;-46,6371545;-23,5279372
CAI  0108;423;-46,6371533;-23,5279339
CAI  0108;422;-46,6371345;-23,5268652
CAI  0108;421;-46,6371569;-23,5270413
CAI  0108;420;-46,6371808;-23,5272059
CAI  0108;419;-46,6372920;-23,5273550
CAI  0108;418;-46,6373817;-23,5274375
CAI  0108;417;-46,6374192;-23,5274697
CAI  0108;416;-46,6373826;-23,5311769
CAI  0108;415;-46,6373830;-23,5311768
CAI  0108;414;-46,6375621;-23,5311314
CAI  0108;413;-46,6375625;-23,5311313
CAI  0108;412;-46,6376771;-23,5311040
CAI  0108;411;-46,6376776;-23,5311038
CAI  0108;410;-46,6374208;-23,5274710
CAI  0108;409;-46,6377642;-23,5310810
CAI  0108;408;-46,6379796;-23,5310215
CAI  0108;407;-46,6376673;-23,5274652
CAI  0108;406;-46,6376703;-23,5274599
CAI  0108;405;-46,6376693;-23,5274617
CAI  0108;404;-46,6375769;-23,5276013
CAI  0108;403;-46,6377724;-23,5272344
CAI  0108;402;-46,6377901;-23,5272504
CAI  0108;401;-46,6378380;-23,5271596
CAI  0108;400;-46,6379371;-23,5271685
CAI  0108;399;-46,6379459;-23,5271765
CAI  0108;398;-46,6380530;-23,5311327
CAI  0108;397;-46,6380113;-23,5310112
CAI  0108;396;-46,6377655;-23,5277286
CAI  0108;395;-46,6377667;-23,5277293
CAI  0108;394;-46,6387209;-23,5288661
CAI  0108;393;-46,6387188;-23,5288666
CAI  0108;392;-46,6386051;-23,5288941
CAI  0108;391;-46,6383165;-23,5308798
CAI  0108;390;-46,6382709;-23,5309993
CAI  0108;389;-46,6382576;-23,5311304
CAI  0108;388;-46,6383476;-23,5311898
CAI  0108;387;-46,6383538;-23,5311938
CAI  0108;386;-46,6380616;-23,5276413
CAI  0108;385;-46,6382296;-23,5275570
CAI  0108;384;-46,6383233;-23,5298916
CAI  0108;383;-46,6386117;-23,5313570
CAI  0108;382;-46,6386001;-23,5313481
CAI  0108;381;-46,6385648;-23,5313267
CAI  0108;380;-46,6384851;-23,5304056
CAI  0108;379;-46,6384191;-23,5305850
CAI  0108;378;-46,6383528;-23,5307663
CAI  0108;377;-46,6382642;-23,5275704
CAI  0108;376;-46,6383738;-23,5296649
CAI  0108;375;-46,6384238;-23,5297969
CAI  0108;374;-46,6383323;-23,5298996
CAI  0108;373;-46,6384395;-23,5275050
CAI  0108;372;-46,6384434;-23,5298615
CAI  0108;371;-46,6387492;-23,5279808
CAI  0108;370;-46,6386287;-23,5277383
CAI  0108;369;-46,6385186;-23,5275498
CAI  0108;368;-46,6385442;-23,5302471
CAI  0108;367;-46,6385997;-23,5300973
CAI  0108;366;-46,6384895;-23,5299431
CAI  0108;365;-46,6386703;-23,5278561
CAI  0108;364;-46,6386792;-23,5278642
CAI  0108;363;-46,6386125;-23,5300636
CAI  0108;362;-46,6387109;-23,5298039
CAI  0108;361;-46,6388170;-23,5294972
CAI  0108;360;-46,6388324;-23,5281400
CAI  0108;359;-46,6389040;-23,5282666
CAI  0108;358;-46,6388721;-23,5282184
CAI  0108;357;-46,6388296;-23,5281425
CAI  0108;356;-46,6388737;-23,5293341
CAI  0108;355;-46,6388453;-23,5294156
CAI  0108;354;-46,6388322;-23,5294535
CAI  0108;353;-46,6388674;-23,5288284
CAI  0108;352;-46,6389051;-23,5282683
CAI  0108;351;-46,6389170;-23,5292334
CAI  0108;350;-46,6389655;-23,5291062
CAI  0108;349;-46,6389726;-23,5290872
CAI  0108;348;-46,6390324;-23,5289072
CAI  0108;347;-46,6390388;-23,5288877
CAI  0108;346;-46,6390855;-23,5287719
CAI  0108;345;-46,6390863;-23,5287700
CAI  0108;344;-46,6390995;-23,5287638
CAI  0108;343;-46,6391601;-23,5287350
CAI  0108;342;-46,6389944;-23,5286393
CAI  0108;341;-46,6390405;-23,5285647
CAI  0108;340;-46,6391217;-23,5284104
CAI  0108;339;-46,6391361;-23,5283831
CAI  0108;338;-46,6391634;-23,5283275
CAI  0108;337;-46,6396223;-23,5288927
CAI  0108;336;-46,6393662;-23,5287690
CAI  0108;335;-46,6392382;-23,5287162
CAI  0108;334;-46,6392542;-23,5281200
CAI  0108;333;-46,6392030;-23,5282469
CAI  0108;332;-46,6392701;-23,5281379
CAI  0108;331;-46,6393179;-23,5280379
CAI  0108;330;-46,6394234;-23,5278563
CAI  0108;329;-46,6395369;-23,5288504
CAI  0108;328;-46,6395436;-23,5288574
CAI  0108;327;-46,6395662;-23,5275565
CAI  0108;326;-46,6395662;-23,5275584
CAI  0108;325;-46,6394268;-23,5278506
CAI  0108;324;-46,6394713;-23,5277745
CAI  0108;323;-46,6395288;-23,5276656
CAI  0108;322;-46,6395734;-23,5275974
CAI  0108;321;-46,6396317;-23,5274992
CAI  0108;320;-46,6396399;-23,5274854
CAI  0108;319;-46,6396588;-23,5274537
CAI  0108;318;-46,6396598;-23,5274520
CAI  0108;317;-46,6398134;-23,5289767
CAI  0108;316;-46,6398347;-23,5289917
CAI  0108;315;-46,6398959;-23,5290218
CAI  0108;314;-46,6399666;-23,5290567
CAI  0108;313;-46,6398376;-23,5288814
CAI  0108;312;-46,6397818;-23,5289663
CAI  0108;311;-46,6398459;-23,5289727
CAI  0108;310;-46,6398450;-23,5289746
CAI  0108;309;-46,6398357;-23,5289921
CAI  0108;308;-46,6399959;-23,5290712
CAI  0108;307;-46,6401126;-23,5291275
CAI  0108;306;-46,6400744;-23,5291116
CAI  0108;305;-46,6402662;-23,5291821
CAI  0108;304;-46,6401642;-23,5291489
CAI  0108;303;-46,6402822;-23,5291927
CAI  0108;302;-46,6403808;-23,5292459
CAI  0108;301;-46,6406566;-23,5293694
CAI  0108;300;-46,6407650;-23,5294225
CAI  0108;299;-46,6409208;-23,5295011
CAI  0108;298;-46,6410309;-23,5295539
CAI  0108;297;-46,6409226;-23,5295021
CAI  0108;296;-46,6412580;-23,5293590
CAI  0108;295;-46,6412588;-23,5293571
CAI  0108;294;-46,6412869;-23,5292804
CAI  0108;293;-46,6413365;-23,5291648
CAI  0108;292;-46,6413372;-23,5291629
CAI  0107;3335;-46,6251146;-23,5231156
CAI  0107;3330;-46,6251151;-23,5231156
CAI  0107;3329;-46,6232555;-23,5202362
CAI  0107;3291;-46,6255947;-23,5232362
CAI  0107;3290;-46,6229758;-23,5245556
CAI  0107;3289;-46,6229773;-23,5246835
CAI  0107;3288;-46,6229859;-23,5246906
CAI  0107;3287;-46,6232021;-23,5253869
CAI  0107;3286;-46,6231907;-23,5246975
CAI  0107;3285;-46,6251246;-23,5254098
CAI  0107;3284;-46,6241055;-23,5254387
CAI  0107;3283;-46,6232017;-23,5255163
CAI  0107;3282;-46,6254419;-23,5247120
CAI  0107;3281;-46,6254815;-23,5254229
CAI  0107;3280;-46,6255780;-23,5232254
CAI  0107;3279;-46,6256234;-23,5244466
CAI  0107;3278;-46,6259683;-23,5231129
CAI  0107;3277;-46,6259782;-23,5231268
CAI  0107;3276;-46,6264566;-23,5206892
CAI  0107;3275;-46,6267061;-23,5204300
CAI  0107;3274;-46,6252376;-23,5251645
CAI  0107;3273;-46,6252366;-23,5251508
CAI  0107;3272;-46,6252268;-23,5250162
CAI  0107;3271;-46,6252126;-23,5246642
CAI  0107;3270;-46,6251937;-23,5243838
CAI  0107;3269;-46,6251937;-23,5243834
CAI  0107;3268;-46,6251659;-23,5240506
CAI  0107;3267;-46,6251501;-23,5235631
CAI  0107;3266;-46,6251162;-23,5231156
CAI  0107;3265;-46,6251368;-23,5232723
CAI  0107;3264;-46,6247968;-23,5225173
CAI  0107;3263;-46,6247951;-23,5225262
CAI  0107;3262;-46,6249507;-23,5225260
CAI  0107;3261;-46,6232555;-23,5202362
CAI  0107;3260;-46,6234588;-23,5203115
CAI  0107;3259;-46,6234609;-23,5203131
CAI  0107;3258;-46,6236333;-23,5204685
CAI  0107;3257;-46,6236390;-23,5204737
CAI  0107;3256;-46,6238134;-23,5206223
CAI  0107;3255;-46,6238209;-23,5206287
CAI  0107;3254;-46,6240309;-23,5208006
CAI  0107;3253;-46,6240387;-23,5208070
CAI  0107;3252;-46,6242493;-23,5209969
CAI  0107;3251;-46,6242565;-23,5210034
CAI  0107;3250;-46,6231015;-23,5225288
CAI  0107;3249;-46,6231896;-23,5225279
CAI  0107;3248;-46,6248050;-23,5224709
CAI  0107;3247;-46,6244787;-23,5224837
CAI  0107;3246;-46,6241654;-23,5224960
CAI  0107;3245;-46,6238718;-23,5225081
CAI  0107;3244;-46,6235880;-23,5225291
CAI  0107;3243;-46,6232944;-23,5225412
CAI  0107;3242;-46,6231965;-23,5225422
CAI  0107;3241;-46,6231083;-23,5225431
CAI  0107;3240;-46,6247709;-23,5213104
CAI  0107;3239;-46,6250547;-23,5220840
CAI  0107;3238;-46,6250191;-23,5224537
CAI  0107;3237;-46,6250636;-23,5220921
CAI  0107;3236;-46,6244051;-23,5211373
CAI  0107;3235;-46,6245826;-23,5212031
CAI  0107;3234;-46,6247799;-23,5213184
CAI  0107;3233;-46,6249382;-23,5214522
CAI  0107;3232;-46,6250380;-23,5216047
CAI  0107;3231;-46,6250797;-23,5218029
CAI  0107;3230;-46,6250813;-23,5226527
CAI  0107;3229;-46,6251138;-23,5231025
CAI  0107;3228;-46,6251134;-23,5229675
CAI  0107;3227;-46,6250901;-23,5226606
CAI  0107;3226;-46,6250763;-23,5223356
CAI  0107;3225;-46,6251369;-23,5232743
CAI  0107;3224;-46,6251547;-23,5238439
CAI  0107;3223;-46,6251636;-23,5238519
CAI  0107;3222;-46,6252059;-23,5247563
CAI  0107;3221;-46,6252238;-23,5247724
CAI  0107;3220;-46,6255588;-23,5232702
CAI  0107;3219;-46,6255362;-23,5233819
CAI  0107;3218;-46,6255501;-23,5233521
CAI  0107;3217;-46,6255480;-23,5233679
CAI  0107;3216;-46,6255478;-23,5233694
CAI  0107;3215;-46,6255459;-23,5233831
CAI  0107;3214;-46,6255600;-23,5233659
CAI  0107;3213;-46,6255584;-23,5233640
CAI  0107;3212;-46,6255578;-23,5233698
CAI  0107;3211;-46,6255563;-23,5233835
CAI  0107;3210;-46,6251392;-23,5234639
CAI  0107;3209;-46,6255801;-23,5234864
CAI  0107;3208;-46,6255904;-23,5242367
CAI  0107;3207;-46,6256221;-23,5245064
CAI  0107;3206;-46,6255728;-23,5236850
CAI  0107;3205;-46,6255959;-23,5239738
CAI  0107;3204;-46,6255993;-23,5242447
CAI  0107;3203;-46,6256129;-23,5244348
CAI  0107;3202;-46,6256218;-23,5244347
CAI  0107;3201;-46,6256240;-23,5244346
CAI  0107;3200;-46,6259883;-23,5231218
CAI  0107;3199;-46,6259880;-23,5231238
CAI  0107;3198;-46,6271108;-23,5229195
CAI  0107;3197;-46,6270228;-23,5229295
CAI  0107;3196;-46,6267395;-23,5229866
CAI  0107;3195;-46,6265928;-23,5230062
CAI  0107;3194;-46,6263876;-23,5230445
CAI  0107;3193;-46,6259847;-23,5231073
CAI  0107;3192;-46,6259830;-23,5231059
CAI  0107;3191;-46,6258041;-23,5231635
CAI  0107;3190;-46,6258893;-23,5231400
CAI  0107;3189;-46,6259783;-23,5231154
CAI  0107;3188;-46,6259879;-23,5231127
CAI  0107;3187;-46,6264130;-23,5208775
CAI  0107;3186;-46,6264133;-23,5208649
CAI  0107;3185;-46,6268976;-23,5229416
CAI  0107;3184;-46,6269154;-23,5229577
CAI  0107;3183;-46,6270461;-23,5201937
CAI  0107;3182;-46,6269709;-23,5201998
CAI  0107;3181;-46,6269726;-23,5201985
CAI  0107;3180;-46,6271095;-23,5201162
CAI  0106;3179;-46,6273300;-23,5232243
CAI  0107;3178;-46,6272780;-23,5229810
CAI  0107;3177;-46,6273957;-23,5228152
CAI  0107;3176;-46,6273934;-23,5228172
CAI  0107;3175;-46,6272892;-23,5229156
CAI  0107;3174;-46,6276796;-23,5225521
CAI  0107;3173;-46,6276688;-23,5225425
CAI  0107;3172;-46,6270190;-23,5201636
CAI  0107;3171;-46,6271083;-23,5201052
CAI  0107;3170;-46,6274897;-23,5201279
CAI  0107;3169;-46,6281894;-23,5222854
CAI  0107;3168;-46,6280249;-23,5223118
CAI  0107;3167;-46,6278268;-23,5224019
CAI  0107;3166;-46,6278145;-23,5201127
CAI  0107;3165;-46,6278805;-23,5200506
CAI  0107;3164;-46,6278894;-23,5200587
CAI  0107;3163;-46,6276666;-23,5200973
CAI  0107;3162;-46,6278396;-23,5200673
CAI  0107;3161;-46,6278983;-23,5200667
CAI  0107;3160;-46,6281038;-23,5200554
CAI  0107;3159;-46,6292549;-23,5220752
CAI  0107;3158;-46,6290498;-23,5221225
CAI  0107;3157;-46,6286980;-23,5221895
CAI  0107;3156;-46,6283757;-23,5222561
CAI  0107;3155;-46,6288553;-23,5221527
CAI  0107;3154;-46,6288642;-23,5221606
CAI  0107;3153;-46,6281687;-23,5200462
CAI  0107;3152;-46,6284071;-23,5200252
CAI  0107;3151;-46,6287104;-23,5200041
CAI  0107;3150;-46,6288476;-23,5200116
CAI  0107;3149;-46,6290879;-23,5203622
CAI  0107;3148;-46,6291192;-23,5205154
CAI  0107;3147;-46,6289554;-23,5200195
CAI  0107;3146;-46,6290648;-23,5201539
CAI  0107;3145;-46,6290968;-23,5203702
CAI  0107;3144;-46,6291280;-23,5205234
CAI  0107;3143;-46,6291394;-23,5206497
CAI  0107;3142;-46,6291651;-23,5208454
CAI  0107;3141;-46,6291653;-23,5208474
CAI  0106;3140;-46,6293740;-23,5207935
CAI  0107;3139;-46,6293726;-23,5207950
CAI  0107;3138;-46,6291909;-23,5210438
CAI  0107;3137;-46,6292043;-23,5211456
CAI  0107;3136;-46,6292079;-23,5211687
CAI  0107;3135;-46,6292251;-23,5212790
CAI  0107;3134;-46,6292387;-23,5214714
CAI  0107;3133;-46,6292255;-23,5212810
CAI  0107;3132;-46,6292358;-23,5213170
CAI  0107;3131;-46,6292476;-23,5214794
CAI  0107;3130;-46,6292701;-23,5217140
CAI  0107;3129;-46,6292913;-23,5218492
CAI  0107;3128;-46,6292926;-23,5219666
CAI  0107;3127;-46,6293405;-23,5222572
CAI  0106;3125;-46,6296437;-23,5219997
CAI  0107;3124;-46,6294604;-23,5220642
CAI  0107;3123;-46,6293241;-23,5221288
CAI  0106;3297;-46,6397626;-23,5251352
CAI  0106;3293;-46,6416325;-23,5217679
CAI  0106;3288;-46,6416328;-23,5217679
CAI  0106;3286;-46,6501091;-23,5227512
CAI  0106;3277;-46,6424753;-23,5240277
CAI  0106;3275;-46,6424771;-23,5240458
CAI  0106;1245;-46,6229812;-23,5245559
CAI  0106;1244;-46,6229826;-23,5246895
CAI  0106;1243;-46,6232091;-23,5253947
CAI  0106;1242;-46,6231880;-23,5246969
CAI  0106;1241;-46,6251243;-23,5254083
CAI  0106;1240;-46,6241070;-23,5254359
CAI  0106;1239;-46,6232241;-23,5255336
CAI  0106;1238;-46,6254395;-23,5247077
CAI  0106;1237;-46,6254808;-23,5254221
CAI  0106;1236;-46,6258907;-23,5245769
CAI  0106;1235;-46,6268655;-23,5243949
CAI  0106;1234;-46,6270408;-23,5243922
CAI  0106;1233;-46,6268744;-23,5244029
CAI  0106;1232;-46,6270318;-23,5243842
CAI  0106;1231;-46,6272271;-23,5243200
CAI  0106;1230;-46,6272836;-23,5243194
CAI  0106;1229;-46,6305524;-23,5215931
CAI  0106;1228;-46,6305630;-23,5216562
CAI  0106;1227;-46,6305613;-23,5216011
CAI  0106;1226;-46,6305719;-23,5216642
CAI  0106;1225;-46,6306126;-23,5217902
CAI  0106;1224;-46,6306037;-23,5217822
CAI  0106;1223;-46,6364942;-23,5202560
CAI  0106;1222;-46,6364884;-23,5202650
CAI  0106;1221;-46,6370380;-23,5209762
CAI  0106;1220;-46,6370254;-23,5209446
CAI  0106;1219;-46,6369946;-23,5208962
CAI  0106;1218;-46,6370618;-23,5210109
CAI  0106;1217;-46,6370534;-23,5209638
CAI  0106;1216;-46,6370353;-23,5209311
CAI  0106;1215;-46,6370129;-23,5208960
CAI  0106;1214;-46,6424753;-23,5240277
CAI  0106;1213;-46,6424771;-23,5240458
CAI  0106;1212;-46,6425101;-23,5240581
CAI  0106;1211;-46,6330154;-23,5195273
CAI  0106;1210;-46,6330243;-23,5195352
CAI  0106;1209;-46,6273192;-23,5237256
CAI  0106;1208;-46,6416321;-23,5217679
CAI  0106;1207;-46,6416145;-23,5217911
CAI  0106;1206;-46,6362718;-23,5197577
CAI  0106;1205;-46,6444768;-23,5231481
CAI  0106;1204;-46,6443376;-23,5230889
CAI  0106;1203;-46,6442009;-23,5230312
CAI  0106;1202;-46,6363068;-23,5200712
CAI  0106;1201;-46,6363047;-23,5200706
CAI  0106;1200;-46,6363191;-23,5201298
CAI  0106;1199;-46,6363169;-23,5201300
CAI  0106;1198;-46,6370303;-23,5209946
CAI  0106;1197;-46,6370294;-23,5209964
CAI  0106;1196;-46,6370488;-23,5210325
CAI  0106;1195;-46,6370473;-23,5210341
CAI  0106;1194;-46,6426713;-23,5247352
CAI  0106;1193;-46,6477067;-23,5216508
CAI  0106;1192;-46,6416747;-23,5238050
CAI  0106;1191;-46,6416751;-23,5238039
CAI  0106;1190;-46,6264244;-23,5244875
CAI  0106;1189;-46,6257994;-23,5245858
CAI  0106;1188;-46,6258015;-23,5245854
CAI  0106;1187;-46,6258978;-23,5245665
CAI  0106;1186;-46,6258994;-23,5245725
CAI  0106;1185;-46,6258999;-23,5245744
CAI  0106;1184;-46,6259663;-23,5245398
CAI  0106;1183;-46,6259751;-23,5245477
CAI  0106;1182;-46,6263166;-23,5235609
CAI  0106;1181;-46,6261691;-23,5235886
CAI  0106;1180;-46,6263255;-23,5235689
CAI  0106;1179;-46,6268294;-23,5244137
CAI  0106;1178;-46,6268276;-23,5244125
CAI  0106;1177;-46,6268573;-23,5243938
CAI  0106;1176;-46,6268551;-23,5243941
CAI  0106;1175;-46,6268116;-23,5244010
CAI  0106;1174;-46,6268833;-23,5234556
CAI  0106;1173;-46,6265209;-23,5235306
CAI  0106;1172;-46,6267359;-23,5234924
CAI  0106;1171;-46,6268922;-23,5234636
CAI  0106;1170;-46,6271149;-23,5234254
CAI  0106;1169;-46,6271170;-23,5234252
