SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 1, 0
Xlabel, "X"
Ylabel, "Y"
TxtAlign, 1
KeyClass, 1
ChartCaption, "CMC-01P3:Power, max=465   "
Line, "Line.10920256", "5087.1.2.3", "6047.1.2.3", 22080, 6,  0, 0, 7.9674337, 0, 6043196, 8454148, 6043147, 8454055, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307217", "5146.1.2.3", "5147.1.2.3", 22272, 6,  0, 0, 7.9674337, 0, 6043649, 8454854, 6043558, 8454728, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307211", "5158.1.2.3", "5159.1.2.3", 22464, 6,  0, 0, 7.9674337, 0, 6042895, 8454447, 6042971, 8454419, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307336", "6047.1.2", "5084.1.2", 22656, 4,  0, 0, 7.9674337, 0, 6043147, 8454055, 6043084, 8454067, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307328", "5090.1.2.3", "6047.1.2.3", 22784, 6,  0, 0, 7.9674337, 0, 6043197, 8454036, 6043147, 8454055, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307238", "5146.1.2.3", "5149.1.2.3", 22976, 6,  0, 0, 7.9674337, 0, 6043649, 8454854, 6043792, 8455078, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307229", "5158.1.2.3", "5164.1.2.3", 23168, 6,  0, 0, 7.9674337, 0, 6042895, 8454447, 6042828, 8454484, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1306557", "5804.1.2.3", "6046.1.2.3", 23360, 6,  0, 0, 7.9674337, 0, 6043112, 8453906, 6043132, 8453952, 16711680, 5, 0, 0, 0, 0, 16, 1
Line, "Line.1307329", "5090.1.2.3", "5089.1.2.3", 23552, 6,  0, 0, 7.9674337, 0, 6043197, 8454036, 6043200, 8454036, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307216", "5148.1.2.3", "5149.1.2.3", 23744, 6,  0, 0, 7.9674337, 0, 6043828, 8455146, 6043792, 8455078, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307208", "5164.1.2.3", "5163.1.2.3", 23936, 6,  0, 0, 7.9674337, 0, 6042828, 8454484, 6042761, 8454514, 16711680, 1, 0, 0, 0, 0, 16, 1
Line, "Line.1307334", "6045.1.2", "5085.1.2", 24128, 4,  0, 0, 7.9674337, 0, 6042946, 8454094, 6043019, 8454081, 16711680, 1, 0, 0, 0, 0, 16, 1
