
-------------------
Convergence Report:
-------------------
"Bus.Node", "Error", "|V|","Vbase"
"2827.3"           ,    0.00000,  7.91314E+0003,  7.96743E+0003
"2294.1"           ,    0.00000,  7.92590E+0003,  7.96743E+0003
"2294.2"           ,    0.00000,  7.92306E+0003,  7.96743E+0003
"2294.3"           ,    0.00000,  7.91242E+0003,  7.96743E+0003
"2294.4"           ,    0.00000,  7.70112E+0003,  7.96743E+0003
"1016.4"           ,    0.00000,  3.04238E-0001,  7.96743E+0003
"1014.1"           ,    0.00000,  7.89222E+0003,  7.96743E+0003
"1014.2"           ,    0.00000,  7.88709E+0003,  7.96743E+0003
"1014.3"           ,    0.00000,  7.88445E+0003,  7.96743E+0003
"1014.4"           ,    0.00000,  3.01798E-0001,  7.96743E+0003
"1999.1"           ,    0.00000,  7.89757E+0003,  7.96743E+0003
"1999.2"           ,    0.00000,  7.89129E+0003,  7.96743E+0003
"1999.3"           ,    0.00000,  7.89086E+0003,  7.96743E+0003
"2003.1"           ,    0.00000,  7.89757E+0003,  7.96743E+0003
"2003.2"           ,    0.00000,  7.89127E+0003,  7.96743E+0003
"2003.3"           ,    0.00000,  7.89088E+0003,  7.96743E+0003
"40.1"             ,    0.00000,  7.89206E+0003,  7.96743E+0003
"40.2"             ,    0.00000,  7.88397E+0003,  7.96743E+0003
"40.3"             ,    0.00000,  7.88527E+0003,  7.96743E+0003
"30.1"             ,    0.00000,  7.89207E+0003,  7.96743E+0003
"30.2"             ,    0.00000,  7.88398E+0003,  7.96743E+0003
"30.3"             ,    0.00000,  7.88528E+0003,  7.96743E+0003
"572.1"            ,    0.00000,  7.88537E+0003,  7.96743E+0003
"572.2"            ,    0.00000,  7.88049E+0003,  7.96743E+0003
"572.3"            ,    0.00000,  7.87796E+0003,  7.96743E+0003
"540.1"            ,    0.00000,  7.88579E+0003,  7.96743E+0003
"540.2"            ,    0.00000,  7.88091E+0003,  7.96743E+0003
"540.3"            ,    0.00000,  7.87842E+0003,  7.96743E+0003
"1157.1"           ,    0.00000,  7.88173E+0003,  7.96743E+0003
"1157.2"           ,    0.00000,  7.87610E+0003,  7.96743E+0003
"1157.3"           ,    0.00000,  7.87541E+0003,  7.96743E+0003
"1157.4"           ,    0.00001,  9.50804E-0001,  7.96743E+0003
"1162.1"           ,    0.00000,  7.88158E+0003,  7.96743E+0003
"1162.2"           ,    0.00000,  7.87595E+0003,  7.96743E+0003
"1162.3"           ,    0.00000,  7.87525E+0003,  7.96743E+0003
"3280.1"           ,    0.00000,  7.90778E+0003,  7.96743E+0003
"3280.2"           ,    0.00000,  7.90554E+0003,  7.96743E+0003
"3280.3"           ,    0.00000,  7.90205E+0003,  7.96743E+0003
"3262.1"           ,    0.00000,  7.90778E+0003,  7.96743E+0003
"3262.2"           ,    0.00000,  7.90554E+0003,  7.96743E+0003
"3262.3"           ,    0.00000,  7.90205E+0003,  7.96743E+0003
"3010.1"           ,    0.00000,  7.90311E+0003,  7.96743E+0003
"3010.2"           ,    0.00000,  7.89998E+0003,  7.96743E+0003
"3010.3"           ,    0.00000,  7.89696E+0003,  7.96743E+0003
"3008.1"           ,    0.00000,  7.90282E+0003,  7.96743E+0003
"3008.2"           ,    0.00000,  7.89961E+0003,  7.96743E+0003
"3008.3"           ,    0.00000,  7.89664E+0003,  7.96743E+0003
"2826.1"           ,    0.00000,  7.92066E+0003,  7.96743E+0003
"2826.2"           ,    0.00000,  7.91951E+0003,  7.96743E+0003
"2826.3"           ,    0.00000,  7.91311E+0003,  7.96743E+0003
"2293.1"           ,    0.00000,  7.92590E+0003,  7.96743E+0003
"2293.2"           ,    0.00000,  7.92306E+0003,  7.96743E+0003
"2293.3"           ,    0.00000,  7.91242E+0003,  7.96743E+0003
"2293.4"           ,    0.00000,  7.70112E+0003,  7.96743E+0003
"2289.1"           ,    0.00000,  7.92644E+0003,  7.96743E+0003
"2289.2"           ,    0.00000,  7.92302E+0003,  7.96743E+0003
"2289.3"           ,    0.00000,  7.91218E+0003,  7.96743E+0003
"2289.4"           ,    0.00000,  7.70147E+0003,  7.96743E+0003
"1013.1"           ,    0.00000,  7.89203E+0003,  7.96743E+0003
"1013.2"           ,    0.00000,  7.88684E+0003,  7.96743E+0003
"1013.3"           ,    0.00000,  7.88418E+0003,  7.96743E+0003
"1013.4"           ,    0.00000,  2.50310E-0001,  7.96743E+0003
"1010.1"           ,    0.00000,  7.89222E+0003,  7.96743E+0003
"1010.2"           ,    0.00000,  7.88709E+0003,  7.96743E+0003
"1010.3"           ,    0.00000,  7.88445E+0003,  7.96743E+0003
"1010.4"           ,    0.00000,  3.01798E-0001,  7.96743E+0003
"2005.1"           ,    0.00000,  7.89758E+0003,  7.96743E+0003
"2005.2"           ,    0.00000,  7.89126E+0003,  7.96743E+0003
"2005.3"           ,    0.00000,  7.89088E+0003,  7.96743E+0003
"39.1"             ,    0.00000,  7.89199E+0003,  7.96743E+0003
"39.2"             ,    0.00000,  7.88385E+0003,  7.96743E+0003
"39.3"             ,    0.00000,  7.88521E+0003,  7.96743E+0003
"31.1"             ,    0.00000,  7.89207E+0003,  7.96743E+0003
"31.2"             ,    0.00000,  7.88398E+0003,  7.96743E+0003
"31.3"             ,    0.00000,  7.88528E+0003,  7.96743E+0003
"580.1"            ,    0.00000,  7.88496E+0003,  7.96743E+0003
"580.2"            ,    0.00000,  7.88008E+0003,  7.96743E+0003
"580.3"            ,    0.00000,  7.87751E+0003,  7.96743E+0003
"539.1"            ,    0.00000,  7.88579E+0003,  7.96743E+0003
"539.2"            ,    0.00000,  7.88091E+0003,  7.96743E+0003
"539.3"            ,    0.00000,  7.87842E+0003,  7.96743E+0003
"1156.1"           ,    0.00000,  7.88173E+0003,  7.96743E+0003
"1156.2"           ,    0.00000,  7.87610E+0003,  7.96743E+0003
"1156.3"           ,    0.00000,  7.87541E+0003,  7.96743E+0003
"1156.4"           ,    0.00001,  9.50804E-0001,  7.96743E+0003
"1161.1"           ,    0.00000,  7.88158E+0003,  7.96743E+0003
"1161.2"           ,    0.00000,  7.87595E+0003,  7.96743E+0003
"1161.3"           ,    0.00000,  7.87525E+0003,  7.96743E+0003
"1161.4"           ,    0.00001,  9.38544E-0001,  7.96743E+0003
"1162.4"           ,    0.00001,  9.38544E-0001,  7.96743E+0003
"1155.1"           ,    0.00000,  7.88072E+0003,  7.96743E+0003
"1155.2"           ,    0.00000,  7.87506E+0003,  7.96743E+0003
"1155.3"           ,    0.00000,  7.87440E+0003,  7.96743E+0003
"3253.1"           ,    0.00000,  7.90778E+0003,  7.96743E+0003
"3253.2"           ,    0.00000,  7.90554E+0003,  7.96743E+0003
"3253.3"           ,    0.00000,  7.90205E+0003,  7.96743E+0003
"2999.1"           ,    0.00000,  7.90311E+0003,  7.96743E+0003
"2999.2"           ,    0.00000,  7.89998E+0003,  7.96743E+0003
"2999.3"           ,    0.00000,  7.89696E+0003,  7.96743E+0003
"2825.1"           ,    0.00000,  7.92061E+0003,  7.96743E+0003
"2825.2"           ,    0.00000,  7.91947E+0003,  7.96743E+0003
"2825.3"           ,    0.00000,  7.91307E+0003,  7.96743E+0003
"2288.1"           ,    0.00000,  7.92720E+0003,  7.96743E+0003
"2288.2"           ,    0.00000,  7.92298E+0003,  7.96743E+0003
"2288.3"           ,    0.00000,  7.91185E+0003,  7.96743E+0003
"2288.4"           ,    0.00000,  7.70197E+0003,  7.96743E+0003
"1012.1"           ,    0.00000,  7.89177E+0003,  7.96743E+0003
"1012.2"           ,    0.00000,  7.88649E+0003,  7.96743E+0003
"1012.3"           ,    0.00000,  7.88380E+0003,  7.96743E+0003
"1012.4"           ,    0.00000,  1.77005E-0001,  7.96743E+0003
"1009.1"           ,    0.00000,  7.89203E+0003,  7.96743E+0003
"1009.2"           ,    0.00000,  7.88684E+0003,  7.96743E+0003
"1009.3"           ,    0.00000,  7.88418E+0003,  7.96743E+0003
"1009.4"           ,    0.00000,  2.50314E-0001,  7.96743E+0003
"2004.1"           ,    0.00000,  7.89758E+0003,  7.96743E+0003
"2004.2"           ,    0.00000,  7.89126E+0003,  7.96743E+0003
"2004.3"           ,    0.00000,  7.89088E+0003,  7.96743E+0003
"2004.4"           ,    0.00000,  7.77354E+0003,  7.96743E+0003
"2005.4"           ,    0.00000,  7.77354E+0003,  7.96743E+0003
"2002.1"           ,    0.00000,  7.89759E+0003,  7.96743E+0003
"2002.2"           ,    0.00000,  7.89123E+0003,  7.96743E+0003
"2002.3"           ,    0.00000,  7.89091E+0003,  7.96743E+0003
"38.1"             ,    0.00000,  7.89195E+0003,  7.96743E+0003
"38.2"             ,    0.00000,  7.88377E+0003,  7.96743E+0003
"38.3"             ,    0.00000,  7.88517E+0003,  7.96743E+0003
"32.1"             ,    0.00000,  7.89207E+0003,  7.96743E+0003
"32.2"             ,    0.00000,  7.88398E+0003,  7.96743E+0003
"32.3"             ,    0.00000,  7.88528E+0003,  7.96743E+0003
"579.1"            ,    0.00000,  7.88442E+0003,  7.96743E+0003
"579.2"            ,    0.00000,  7.87954E+0003,  7.96743E+0003
"579.3"            ,    0.00000,  7.87692E+0003,  7.96743E+0003
"538.1"            ,    0.00000,  7.88579E+0003,  7.96743E+0003
"538.2"            ,    0.00000,  7.88091E+0003,  7.96743E+0003
"538.3"            ,    0.00000,  7.87842E+0003,  7.96743E+0003
"1170.1"           ,    0.00000,  7.87996E+0003,  7.96743E+0003
"1170.2"           ,    0.00000,  7.87428E+0003,  7.96743E+0003
"1170.3"           ,    0.00000,  7.87366E+0003,  7.96743E+0003
"3252.1"           ,    0.00000,  7.90778E+0003,  7.96743E+0003
"3252.2"           ,    0.00000,  7.90554E+0003,  7.96743E+0003
"3252.3"           ,    0.00000,  7.90205E+0003,  7.96743E+0003
"2998.1"           ,    0.00000,  7.90311E+0003,  7.96743E+0003
"2998.2"           ,    0.00000,  7.89998E+0003,  7.96743E+0003
"2998.3"           ,    0.00000,  7.89696E+0003,  7.96743E+0003
"3004.1"           ,    0.00000,  7.90245E+0003,  7.96743E+0003
"3004.2"           ,    0.00000,  7.89915E+0003,  7.96743E+0003
"3004.3"           ,    0.00000,  7.89624E+0003,  7.96743E+0003
"2824.1"           ,    0.00000,  7.92057E+0003,  7.96743E+0003
"2824.2"           ,    0.00000,  7.91944E+0003,  7.96743E+0003
"2824.3"           ,    0.00000,  7.91303E+0003,  7.96743E+0003
"2296.1"           ,    0.00000,  7.92778E+0003,  7.96743E+0003
"2296.2"           ,    0.00000,  7.92295E+0003,  7.96743E+0003
"2296.3"           ,    0.00000,  7.91159E+0003,  7.96743E+0003
"2296.4"           ,    0.00000,  7.70236E+0003,  7.96743E+0003
"1011.1"           ,    0.00000,  7.89148E+0003,  7.96743E+0003
"1011.2"           ,    0.00000,  7.88611E+0003,  7.96743E+0003
"1011.3"           ,    0.00000,  7.88339E+0003,  7.96743E+0003
"1011.4"           ,    0.00000,  9.85704E-0002,  7.96743E+0003
"2007.1"           ,    0.00000,  7.89760E+0003,  7.96743E+0003
"2007.2"           ,    0.00000,  7.89120E+0003,  7.96743E+0003
"2007.3"           ,    0.00000,  7.89093E+0003,  7.96743E+0003
"37.1"             ,    0.00000,  7.89194E+0003,  7.96743E+0003
"37.2"             ,    0.00000,  7.88376E+0003,  7.96743E+0003
"37.3"             ,    0.00000,  7.88517E+0003,  7.96743E+0003
"33.1"             ,    0.00000,  7.89207E+0003,  7.96743E+0003
"33.2"             ,    0.00000,  7.88398E+0003,  7.96743E+0003
"33.3"             ,    0.00000,  7.88528E+0003,  7.96743E+0003
"618.1"            ,    0.00000,  7.88440E+0003,  7.96743E+0003
"618.2"            ,    0.00000,  7.87953E+0003,  7.96743E+0003
"618.3"            ,    0.00000,  7.87690E+0003,  7.96743E+0003
"1170.4"           ,    0.00000,  8.51380E-0001,  7.96743E+0003
"1169.1"           ,    0.00000,  7.87996E+0003,  7.96743E+0003
"1169.2"           ,    0.00000,  7.87428E+0003,  7.96743E+0003
"1169.3"           ,    0.00000,  7.87366E+0003,  7.96743E+0003
"1169.4"           ,    0.00000,  8.51380E-0001,  7.96743E+0003
"1167.1"           ,    0.00000,  7.87989E+0003,  7.96743E+0003
"1167.2"           ,    0.00000,  7.87422E+0003,  7.96743E+0003
"1167.3"           ,    0.00000,  7.87360E+0003,  7.96743E+0003
"1167.4"           ,    0.00000,  8.47170E-0001,  7.96743E+0003
"3251.1"           ,    0.00000,  7.90778E+0003,  7.96743E+0003
"3251.2"           ,    0.00000,  7.90554E+0003,  7.96743E+0003
"3251.3"           ,    0.00000,  7.90205E+0003,  7.96743E+0003
"2997.1"           ,    0.00000,  7.90311E+0003,  7.96743E+0003
"2997.2"           ,    0.00000,  7.89998E+0003,  7.96743E+0003
"2997.3"           ,    0.00000,  7.89696E+0003,  7.96743E+0003
"3003.1"           ,    0.00000,  7.90205E+0003,  7.96743E+0003
"3003.2"           ,    0.00000,  7.89864E+0003,  7.96743E+0003
"3003.3"           ,    0.00000,  7.89580E+0003,  7.96743E+0003
"2805.1"           ,    0.00000,  7.92053E+0003,  7.96743E+0003
"2805.2"           ,    0.00000,  7.91941E+0003,  7.96743E+0003
"2805.3"           ,    0.00000,  7.91299E+0003,  7.96743E+0003
"2295.1"           ,    0.00000,  7.92778E+0003,  7.96743E+0003
"2295.2"           ,    0.00000,  7.92295E+0003,  7.96743E+0003
"2295.3"           ,    0.00000,  7.91159E+0003,  7.96743E+0003
"2295.4"           ,    0.00000,  7.70236E+0003,  7.96743E+0003
"2287.1"           ,    0.00000,  7.92835E+0003,  7.96743E+0003
"2287.2"           ,    0.00000,  7.92291E+0003,  7.96743E+0003
"2287.3"           ,    0.00000,  7.91133E+0003,  7.96743E+0003
"2287.4"           ,    0.00000,  7.70273E+0003,  7.96743E+0003
"1008.1"           ,    0.00000,  7.89129E+0003,  7.96743E+0003
"1008.2"           ,    0.00000,  7.88585E+0003,  7.96743E+0003
"1008.3"           ,    0.00000,  7.88311E+0003,  7.96743E+0003
"1008.4"           ,    0.00000,  4.48185E-0002,  7.96743E+0003
"2006.1"           ,    0.00000,  7.89760E+0003,  7.96743E+0003
"2006.2"           ,    0.00000,  7.89120E+0003,  7.96743E+0003
"2006.3"           ,    0.00000,  7.89093E+0003,  7.96743E+0003
"2006.4"           ,    0.00001,  1.42598E+0000,  7.96743E+0003
"2007.4"           ,    0.00001,  1.42598E+0000,  7.96743E+0003
"2009.1"           ,    0.00000,  7.89761E+0003,  7.96743E+0003
"2009.2"           ,    0.00000,  7.89118E+0003,  7.96743E+0003
"2009.3"           ,    0.00000,  7.89095E+0003,  7.96743E+0003
"36.1"             ,    0.00000,  7.89180E+0003,  7.96743E+0003
"36.2"             ,    0.00000,  7.88352E+0003,  7.96743E+0003
"36.3"             ,    0.00000,  7.88505E+0003,  7.96743E+0003
"617.1"            ,    0.00000,  7.88440E+0003,  7.96743E+0003
"617.2"            ,    0.00000,  7.87953E+0003,  7.96743E+0003
"617.3"            ,    0.00000,  7.87690E+0003,  7.96743E+0003
"617.4"            ,    0.00000,  8.77068E-0001,  7.96743E+0003
"618.4"            ,    0.00000,  8.77069E-0001,  7.96743E+0003
"571.1"            ,    0.00000,  7.88412E+0003,  7.96743E+0003
"571.2"            ,    0.00000,  7.87925E+0003,  7.96743E+0003
"571.3"            ,    0.00000,  7.87659E+0003,  7.96743E+0003
"3276.1"           ,    0.00000,  7.90778E+0003,  7.96743E+0003
"3276.2"           ,    0.00000,  7.90554E+0003,  7.96743E+0003
"3276.3"           ,    0.00000,  7.90205E+0003,  7.96743E+0003
"2996.1"           ,    0.00000,  7.90311E+0003,  7.96743E+0003
"2996.2"           ,    0.00000,  7.89998E+0003,  7.96743E+0003
"2996.3"           ,    0.00000,  7.89696E+0003,  7.96743E+0003
"3002.1"           ,    0.00000,  7.90168E+0003,  7.96743E+0003
"3002.2"           ,    0.00000,  7.89815E+0003,  7.96743E+0003
"3002.3"           ,    0.00000,  7.89539E+0003,  7.96743E+0003
"2989.1"           ,    0.00000,  7.90199E+0003,  7.96743E+0003
"2989.2"           ,    0.00000,  7.89859E+0003,  7.96743E+0003
"2989.3"           ,    0.00000,  7.89575E+0003,  7.96743E+0003
"2989.4"           ,    0.00000,  8.25529E-0001,  7.96743E+0003
"3003.4"           ,    0.00000,  8.25776E-0001,  7.96743E+0003
"2806.1"           ,    0.00000,  7.92049E+0003,  7.96743E+0003
"2806.2"           ,    0.00000,  7.91937E+0003,  7.96743E+0003
"2806.3"           ,    0.00000,  7.91296E+0003,  7.96743E+0003
"2302.1"           ,    0.00000,  7.92884E+0003,  7.96743E+0003
"2302.2"           ,    0.00000,  7.92289E+0003,  7.96743E+0003
"2302.3"           ,    0.00000,  7.91112E+0003,  7.96743E+0003
"2302.4"           ,    0.00000,  7.70305E+0003,  7.96743E+0003
"1007.1"           ,    0.00000,  7.89090E+0003,  7.96743E+0003
"1007.2"           ,    0.00000,  7.88546E+0003,  7.96743E+0003
"1007.3"           ,    0.00000,  7.88275E+0003,  7.96743E+0003
"1007.4"           ,    0.00000,  1.79019E-0002,  7.96743E+0003
"1006.1"           ,    0.00000,  7.89128E+0003,  7.96743E+0003
"1006.2"           ,    0.00000,  7.88581E+0003,  7.96743E+0003
"1006.3"           ,    0.00000,  7.88305E+0003,  7.96743E+0003
"1006.4"           ,    0.00000,  2.32248E-0002,  7.96743E+0003
"2009.4"           ,    0.00002,  1.32416E+0000,  7.96743E+0003
"2008.1"           ,    0.00000,  7.89761E+0003,  7.96743E+0003
"2008.2"           ,    0.00000,  7.89118E+0003,  7.96743E+0003
"2008.3"           ,    0.00000,  7.89094E+0003,  7.96743E+0003
"2008.4"           ,    0.00002,  1.32416E+0000,  7.96743E+0003
"2011.1"           ,    0.00000,  7.89762E+0003,  7.96743E+0003
"2011.2"           ,    0.00000,  7.89117E+0003,  7.96743E+0003
"2011.3"           ,    0.00000,  7.89096E+0003,  7.96743E+0003
"35.1"             ,    0.00000,  7.89166E+0003,  7.96743E+0003
"35.2"             ,    0.00000,  7.88329E+0003,  7.96743E+0003
"35.3"             ,    0.00000,  7.88493E+0003,  7.96743E+0003
"616.1"            ,    0.00000,  7.88440E+0003,  7.96743E+0003
"616.2"            ,    0.00000,  7.87953E+0003,  7.96743E+0003
"616.3"            ,    0.00000,  7.87690E+0003,  7.96743E+0003
"616.4"            ,    0.00000,  8.77067E-0001,  7.96743E+0003
"570.1"            ,    0.00000,  7.88360E+0003,  7.96743E+0003
"570.2"            ,    0.00000,  7.87872E+0003,  7.96743E+0003
"570.3"            ,    0.00000,  7.87602E+0003,  7.96743E+0003
"1110.1"           ,    0.00000,  7.87996E+0003,  7.96743E+0003
"1110.2"           ,    0.00000,  7.87428E+0003,  7.96743E+0003
"1110.3"           ,    0.00000,  7.87366E+0003,  7.96743E+0003
"1112.1"           ,    0.00000,  7.87974E+0003,  7.96743E+0003
"1112.2"           ,    0.00000,  7.87407E+0003,  7.96743E+0003
"1112.3"           ,    0.00000,  7.87346E+0003,  7.96743E+0003
"3275.1"           ,    0.00000,  7.90778E+0003,  7.96743E+0003
"3275.2"           ,    0.00000,  7.90554E+0003,  7.96743E+0003
"3275.3"           ,    0.00000,  7.90205E+0003,  7.96743E+0003
"2958.1"           ,    0.00000,  7.90311E+0003,  7.96743E+0003
"2958.2"           ,    0.00000,  7.89998E+0003,  7.96743E+0003
"2958.3"           ,    0.00000,  7.89696E+0003,  7.96743E+0003
"2982.1"           ,    0.00000,  7.90135E+0003,  7.96743E+0003
"2982.2"           ,    0.00000,  7.89772E+0003,  7.96743E+0003
"2982.3"           ,    0.00000,  7.89502E+0003,  7.96743E+0003
"2804.1"           ,    0.00000,  7.92047E+0003,  7.96743E+0003
"2804.2"           ,    0.00000,  7.91936E+0003,  7.96743E+0003
"2804.3"           ,    0.00000,  7.91294E+0003,  7.96743E+0003
"2301.1"           ,    0.00000,  7.92886E+0003,  7.96743E+0003
"2301.2"           ,    0.00000,  7.92289E+0003,  7.96743E+0003
"2301.3"           ,    0.00000,  7.91111E+0003,  7.96743E+0003
"2301.4"           ,    0.00000,  7.70306E+0003,  7.96743E+0003
"2299.1"           ,    0.00000,  7.92884E+0003,  7.96743E+0003
"2299.2"           ,    0.00000,  7.92289E+0003,  7.96743E+0003
"2299.3"           ,    0.00000,  7.91112E+0003,  7.96743E+0003
"2299.4"           ,    0.00000,  7.70305E+0003,  7.96743E+0003
"992.1"            ,    0.00000,  7.89071E+0003,  7.96743E+0003
"992.2"            ,    0.00000,  7.88528E+0003,  7.96743E+0003
"992.3"            ,    0.00000,  7.88258E+0003,  7.96743E+0003
"992.4"            ,    0.00000,  1.38115E-0002,  7.96743E+0003
"950.1"            ,    0.00000,  7.89090E+0003,  7.96743E+0003
"950.2"            ,    0.00000,  7.88545E+0003,  7.96743E+0003
"950.3"            ,    0.00000,  7.88275E+0003,  7.96743E+0003
"950.4"            ,    0.00000,  1.34830E-0002,  7.96743E+0003
"1002.1"           ,    0.00000,  7.89128E+0003,  7.96743E+0003
"1002.2"           ,    0.00000,  7.88581E+0003,  7.96743E+0003
"1002.3"           ,    0.00000,  7.88305E+0003,  7.96743E+0003
"1002.4"           ,    0.00000,  2.32248E-0002,  7.96743E+0003
